fips,areaname23,name,msa23,fmr23_2,fmr23,msa22,fmr22_2,fmr22,areaname22,msa21,fmr21_2,fmr21,msa20,fmr20_2,fmr20,msa19,fmr19_2,fmr19,msa18,fmr18_2,fmr18,msa17,fmr17_2,fmr17,msa16,fmr16_2,fmr16,msa15,fmr15_2,fmr15,msa14,fmr14_2,fmr14,msa13,fmr13_2,fmr13,msa12,fmr12_2,fmr12,msa11,fmr11_2,fmr11,msa10,fmr10_2,fmr10,msa09,fmr09_2,fmr09,msa08,fmr08_2,fmr08,msa07,fmr07_2,fmr07,msa06,fmr06_2,fmr06,msa05,fmr05_2,fmr05,msa04,fmr04_2,fmr04,msa03,fmr03_2,fmr03,msa02,fmr02_2,fmr02,msa01,fmr01_2,fmr01,msa00,fmr00_2,fmr00,state,county
1326399999,"Talbot County, GA HUD Metro FMR Area",Talbot County,METRO17980M13263,772,40,METRO17980M13263,704,40,"Talbot County, GA HUD Metro FMR Area",NCNTY13263N13263,655,40,NCNTY13263N13263,658,40,NCNTY13263N13263,662,40,NCNTY13263N13263,723,40,NCNTY13263N13263,803,40,NCNTY13263N13263,845,40,NCNTY13263N13263,772,40,NCNTY13263N13263,714,40,NCNTY13263N13263,631,40,NCNTY13263N13263,574,40,NCNTY13263N13263,627,40,NCNTY13263N13263,635,40,NCNTY13263N13263,615,40,NCNTY13263N13263,599,40,NCNTY13263N13263,550,40,NCNTY13263N13263,529,40,9999,514,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,263
1326599999,"Taliaferro County, GA",Taliaferro County,NCNTY13265N13265,772,40,NCNTY13265N13265,704,40,"Taliaferro County, GA",NCNTY13265N13265,648,40,NCNTY13265N13265,673,40,NCNTY13265N13265,747,40,NCNTY13265N13265,776,40,NCNTY13265N13265,763,40,NCNTY13265N13265,818,40,NCNTY13265N13265,655,40,NCNTY13265N13265,820,40,NCNTY13265N13265,599,40,NCNTY13265N13265,536,40,NCNTY13265N13265,542,40,NCNTY13265N13265,548,40,NCNTY13265N13265,531,40,NCNTY13265N13265,518,40,NCNTY13265N13265,476,40,NCNTY13265N13265,458,40,9999,437,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,265
1326799999,"Tattnall County, GA",Tattnall County,NCNTY13267N13267,772,40,NCNTY13267N13267,704,40,"Tattnall County, GA",NCNTY13267N13267,648,40,NCNTY13267N13267,651,40,NCNTY13267N13267,660,40,NCNTY13267N13267,659,40,NCNTY13267N13267,596,40,NCNTY13267N13267,645,40,NCNTY13267N13267,586,40,NCNTY13267N13267,636,40,NCNTY13267N13267,599,40,NCNTY13267N13267,536,40,NCNTY13267N13267,542,40,NCNTY13267N13267,548,40,NCNTY13267N13267,531,40,NCNTY13267N13267,518,40,NCNTY13267N13267,476,40,NCNTY13267N13267,458,40,9999,348,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,267
1326999999,"Taylor County, GA",Taylor County,NCNTY13269N13269,772,40,NCNTY13269N13269,704,40,"Taylor County, GA",NCNTY13269N13269,648,40,NCNTY13269N13269,651,40,NCNTY13269N13269,660,40,NCNTY13269N13269,659,40,NCNTY13269N13269,596,40,NCNTY13269N13269,645,40,NCNTY13269N13269,586,40,NCNTY13269N13269,636,40,NCNTY13269N13269,599,40,NCNTY13269N13269,536,40,NCNTY13269N13269,542,40,NCNTY13269N13269,548,40,NCNTY13269N13269,531,40,NCNTY13269N13269,518,40,NCNTY13269N13269,476,40,NCNTY13269N13269,458,40,9999,426,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,269
1327199999,"Telfair County, GA",Telfair County,NCNTY13271N13271,772,40,NCNTY13271N13271,704,40,"Telfair County, GA",NCNTY13271N13271,648,40,NCNTY13271N13271,651,40,NCNTY13271N13271,660,40,NCNTY13271N13271,659,40,NCNTY13271N13271,596,40,NCNTY13271N13271,645,40,NCNTY13271N13271,586,40,NCNTY13271N13271,636,40,NCNTY13271N13271,599,40,NCNTY13271N13271,536,40,NCNTY13271N13271,542,40,NCNTY13271N13271,548,40,NCNTY13271N13271,531,40,NCNTY13271N13271,518,40,NCNTY13271N13271,476,40,NCNTY13271N13271,458,40,9999,385,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,271
1327399999,"Albany, GA MSA",Terrell County,METRO10500M10500,880,40,METRO10500M10500,810,40,"Albany, GA MSA",METRO10500M10500,761,40,METRO10500M10500,740,40,METRO10500M10500,682,40,METRO10500M10500,716,40,METRO10500M10500,752,40,METRO10500M10500,713,40,METRO10500M10500,653,40,METRO10500M10500,700,40,METRO10500M10500,688,40,METRO10500M10500,580,40,METRO10500M10500,638,40,METRO10500M10500,646,40,METRO10500M10500,625,40,METRO10500M10500,609,40,METRO10500M10500,557,40,METRO10500M10500,535,40,9999,404,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,273
1327599999,"Thomas County, GA",Thomas County,NCNTY13275N13275,943,40,NCNTY13275N13275,839,40,"Thomas County, GA",NCNTY13275N13275,787,40,NCNTY13275N13275,779,40,NCNTY13275N13275,762,40,NCNTY13275N13275,753,40,NCNTY13275N13275,675,40,NCNTY13275N13275,718,40,NCNTY13275N13275,640,40,NCNTY13275N13275,698,40,NCNTY13275N13275,650,40,NCNTY13275N13275,624,40,NCNTY13275N13275,599,40,NCNTY13275N13275,606,40,NCNTY13275N13275,586,40,NCNTY13275N13275,571,40,NCNTY13275N13275,523,40,NCNTY13275N13275,503,40,9999,489,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,275
1327799999,"Tift County, GA",Tift County,NCNTY13277N13277,772,40,NCNTY13277N13277,704,40,"Tift County, GA",NCNTY13277N13277,648,40,NCNTY13277N13277,651,40,NCNTY13277N13277,660,40,NCNTY13277N13277,677,40,NCNTY13277N13277,622,40,NCNTY13277N13277,675,40,NCNTY13277N13277,609,40,NCNTY13277N13277,654,40,NCNTY13277N13277,630,40,NCNTY13277N13277,564,40,NCNTY13277N13277,567,40,NCNTY13277N13277,574,40,NCNTY13277N13277,555,40,NCNTY13277N13277,541,40,NCNTY13277N13277,494,40,NCNTY13277N13277,475,40,9999,462,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,277
1327999999,"Toombs County, GA",Toombs County,NCNTY13279N13279,772,40,NCNTY13279N13279,704,40,"Toombs County, GA",NCNTY13279N13279,648,40,NCNTY13279N13279,651,40,NCNTY13279N13279,660,40,NCNTY13279N13279,659,40,NCNTY13279N13279,596,40,NCNTY13279N13279,645,40,NCNTY13279N13279,586,40,NCNTY13279N13279,636,40,NCNTY13279N13279,599,40,NCNTY13279N13279,536,40,NCNTY13279N13279,542,40,NCNTY13279N13279,548,40,NCNTY13279N13279,531,40,NCNTY13279N13279,518,40,NCNTY13279N13279,476,40,NCNTY13279N13279,458,40,9999,389,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,279
1328199999,"Towns County, GA",Towns County,NCNTY13281N13281,801,40,NCNTY13281N13281,741,40,"Towns County, GA",NCNTY13281N13281,715,40,NCNTY13281N13281,708,40,NCNTY13281N13281,723,40,NCNTY13281N13281,711,40,NCNTY13281N13281,673,40,NCNTY13281N13281,675,40,NCNTY13281N13281,656,40,NCNTY13281N13281,682,40,NCNTY13281N13281,659,40,NCNTY13281N13281,618,40,NCNTY13281N13281,642,40,NCNTY13281N13281,649,40,NCNTY13281N13281,628,40,NCNTY13281N13281,612,40,NCNTY13281N13281,561,40,NCNTY13281N13281,539,40,9999,524,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,281
1328399999,"Treutlen County, GA",Treutlen County,NCNTY13283N13283,772,40,NCNTY13283N13283,704,40,"Treutlen County, GA",NCNTY13283N13283,648,40,NCNTY13283N13283,651,40,NCNTY13283N13283,660,40,NCNTY13283N13283,659,40,NCNTY13283N13283,596,40,NCNTY13283N13283,645,40,NCNTY13283N13283,586,40,NCNTY13283N13283,636,40,NCNTY13283N13283,599,40,NCNTY13283N13283,536,40,NCNTY13283N13283,542,40,NCNTY13283N13283,548,40,NCNTY13283N13283,531,40,NCNTY13283N13283,518,40,NCNTY13283N13283,476,40,NCNTY13283N13283,458,40,9999,385,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,283
1328599999,"Troup County, GA",Troup County,NCNTY13285N13285,932,40,NCNTY13285N13285,832,40,"Troup County, GA",NCNTY13285N13285,794,40,NCNTY13285N13285,786,40,NCNTY13285N13285,796,40,NCNTY13285N13285,749,40,NCNTY13285N13285,689,40,NCNTY13285N13285,732,40,NCNTY13285N13285,762,40,NCNTY13285N13285,700,40,NCNTY13285N13285,744,40,NCNTY13285N13285,629,40,NCNTY13285N13285,658,40,NCNTY13285N13285,666,40,NCNTY13285N13285,645,40,NCNTY13285N13285,629,40,NCNTY13285N13285,578,40,NCNTY13285N13285,556,40,9999,540,40,10000,457,40,10000,457,40,10000,444,40,10000,433,40,10000,429,40,13,285
1328799999,"Turner County, GA",Turner County,NCNTY13287N13287,772,40,NCNTY13287N13287,704,40,"Turner County, GA",NCNTY13287N13287,648,40,NCNTY13287N13287,651,40,NCNTY13287N13287,660,40,NCNTY13287N13287,659,40,NCNTY13287N13287,596,40,NCNTY13287N13287,645,40,NCNTY13287N13287,586,40,NCNTY13287N13287,636,40,NCNTY13287N13287,599,40,NCNTY13287N13287,536,40,NCNTY13287N13287,542,40,NCNTY13287N13287,548,40,NCNTY13287N13287,531,40,NCNTY13287N13287,518,40,NCNTY13287N13287,476,40,NCNTY13287N13287,458,40,9999,426,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,287
1328999999,"Macon-Bibb County, GA HUD Metro FMR Area",Twiggs County,METRO31420M31420,969,40,METRO31420M31420,846,40,"Macon-Bibb County, GA HUD Metro FMR Area",METRO31420M31420,787,40,METRO31420M31420,771,40,METRO31420M31420,787,40,METRO31420M31420,778,40,METRO31420M31420,815,40,METRO31420M31420,705,40,METRO31420M31420,695,40,METRO31420M31420,730,40,METRO31420M31420,673,40,METRO31420M31420,646,40,METRO31420M31420,646,40,METRO31420M31420,654,40,METRO31420M31420,633,40,METRO31420M31420,617,40,METRO31420M31420,564,40,METRO31420M31420,542,40,4680,543,40,4680,546,40,4680,544,40,4680,531,40,4680,516,40,4680,507,40,13,289
1329199999,"Union County, GA",Union County,NCNTY13291N13291,772,40,NCNTY13291N13291,704,40,"Union County, GA",NCNTY13291N13291,648,40,NCNTY13291N13291,669,40,NCNTY13291N13291,673,40,NCNTY13291N13291,668,40,NCNTY13291N13291,596,40,NCNTY13291N13291,672,40,NCNTY13291N13291,586,40,NCNTY13291N13291,722,40,NCNTY13291N13291,659,40,NCNTY13291N13291,589,40,NCNTY13291N13291,642,40,NCNTY13291N13291,649,40,NCNTY13291N13291,628,40,NCNTY13291N13291,612,40,NCNTY13291N13291,561,40,NCNTY13291N13291,539,40,9999,524,40,10000,458,40,10000,458,40,10000,445,40,10000,434,40,10000,430,40,13,291
1329399999,"Upson County, GA",Upson County,NCNTY13293N13293,772,40,NCNTY13293N13293,704,40,"Upson County, GA",NCNTY13293N13293,671,40,NCNTY13293N13293,688,40,NCNTY13293N13293,700,40,NCNTY13293N13293,673,40,NCNTY13293N13293,623,40,NCNTY13293N13293,645,40,NCNTY13293N13293,586,40,NCNTY13293N13293,636,40,NCNTY13293N13293,599,40,NCNTY13293N13293,536,40,NCNTY13293N13293,588,40,NCNTY13293N13293,595,40,NCNTY13293N13293,576,40,NCNTY13293N13293,561,40,NCNTY13293N13293,515,40,NCNTY13293N13293,495,40,9999,481,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,293
1329599999,"Chattanooga, TN-GA MSA",Walker County,METRO16860M16860,1067,40,METRO16860M16860,883,40,"Chattanooga, TN-GA MSA",METRO16860M16860,838,40,METRO16860M16860,832,40,METRO16860M16860,847,40,METRO16860M16860,806,40,METRO16860M16860,822,40,METRO16860M16860,767,40,METRO16860M16860,714,40,METRO16860M16860,679,40,METRO16860M16860,727,40,METRO16860M16860,628,40,METRO16860M16860,718,40,METRO16860M16860,669,40,METRO16860M16860,666,40,METRO16860M16860,639,40,METRO16860M16860,608,40,METRO16860M16860,584,40,1560,569,40,1560,552,40,1560,550,40,1560,537,40,1560,522,40,1560,513,40,13,295
1329799999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Walton County,METRO12060M12060,1553,40,METRO12060M12060,1289,40,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",METRO12060M12060,1185,40,METRO12060M12060,1167,40,METRO12060M12060,1106,40,METRO12060M12060,1031,40,METRO12060M12060,990,40,METRO12060M12060,949,40,METRO12060M12060,916,40,METRO12060M12060,896,40,METRO12060M12060,874,40,METRO12060M12060,842,40,METRO12060M12060,881,40,METRO12060M12060,912,40,METRO12060M12060,878,40,METRO12060M12060,824,40,METRO12060M12060,779,40,METRO12060M12060,763,40,520,834,50,520,944,50,520,927,50,520,878,50,520,839,50,520,712,40,13,297
1329999999,"Ware County, GA",Ware County,NCNTY13299N13299,815,40,NCNTY13299N13299,726,40,"Ware County, GA",NCNTY13299N13299,653,40,NCNTY13299N13299,651,40,NCNTY13299N13299,660,40,NCNTY13299N13299,659,40,NCNTY13299N13299,596,40,NCNTY13299N13299,645,40,NCNTY13299N13299,586,40,NCNTY13299N13299,640,40,NCNTY13299N13299,604,40,NCNTY13299N13299,542,40,NCNTY13299N13299,542,40,NCNTY13299N13299,548,40,NCNTY13299N13299,531,40,NCNTY13299N13299,518,40,NCNTY13299N13299,476,40,NCNTY13299N13299,458,40,9999,445,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,299
1330199999,"Warren County, GA",Warren County,NCNTY13301N13301,772,40,NCNTY13301N13301,704,40,"Warren County, GA",NCNTY13301N13301,648,40,NCNTY13301N13301,651,40,NCNTY13301N13301,660,40,NCNTY13301N13301,659,40,NCNTY13301N13301,596,40,NCNTY13301N13301,645,40,NCNTY13301N13301,586,40,NCNTY13301N13301,636,40,NCNTY13301N13301,599,40,NCNTY13301N13301,536,40,NCNTY13301N13301,542,40,NCNTY13301N13301,548,40,NCNTY13301N13301,531,40,NCNTY13301N13301,518,40,NCNTY13301N13301,476,40,NCNTY13301N13301,458,40,9999,437,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,301
1330399999,"Washington County, GA",Washington County,NCNTY13303N13303,772,40,NCNTY13303N13303,704,40,"Washington County, GA",NCNTY13303N13303,648,40,NCNTY13303N13303,651,40,NCNTY13303N13303,660,40,NCNTY13303N13303,659,40,NCNTY13303N13303,596,40,NCNTY13303N13303,645,40,NCNTY13303N13303,586,40,NCNTY13303N13303,636,40,NCNTY13303N13303,599,40,NCNTY13303N13303,536,40,NCNTY13303N13303,542,40,NCNTY13303N13303,548,40,NCNTY13303N13303,531,40,NCNTY13303N13303,518,40,NCNTY13303N13303,476,40,NCNTY13303N13303,458,40,9999,406,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,303
1330599999,"Wayne County, GA",Wayne County,NCNTY13305N13305,772,40,NCNTY13305N13305,704,40,"Wayne County, GA",NCNTY13305N13305,648,40,NCNTY13305N13305,651,40,NCNTY13305N13305,660,40,NCNTY13305N13305,659,40,NCNTY13305N13305,596,40,NCNTY13305N13305,645,40,NCNTY13305N13305,586,40,NCNTY13305N13305,636,40,NCNTY13305N13305,599,40,NCNTY13305N13305,536,40,NCNTY13305N13305,542,40,NCNTY13305N13305,548,40,NCNTY13305N13305,531,40,NCNTY13305N13305,518,40,NCNTY13305N13305,476,40,NCNTY13305N13305,458,40,9999,416,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,305
1330799999,"Webster County, GA",Webster County,NCNTY13307N13307,772,40,NCNTY13307N13307,704,40,"Webster County, GA",NCNTY13307N13307,648,40,NCNTY13307N13307,651,40,NCNTY13307N13307,665,40,NCNTY13307N13307,673,40,NCNTY13307N13307,614,40,NCNTY13307N13307,663,40,NCNTY13307N13307,596,40,NCNTY13307N13307,636,40,NCNTY13307N13307,599,40,NCNTY13307N13307,536,40,NCNTY13307N13307,542,40,NCNTY13307N13307,548,40,NCNTY13307N13307,531,40,NCNTY13307N13307,518,40,NCNTY13307N13307,476,40,NCNTY13307N13307,458,40,9999,426,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,307
1330999999,"Wheeler County, GA",Wheeler County,NCNTY13309N13309,872,40,NCNTY13309N13309,704,40,"Wheeler County, GA",NCNTY13309N13309,648,40,NCNTY13309N13309,651,40,NCNTY13309N13309,660,40,NCNTY13309N13309,659,40,NCNTY13309N13309,596,40,NCNTY13309N13309,645,40,NCNTY13309N13309,586,40,NCNTY13309N13309,636,40,NCNTY13309N13309,599,40,NCNTY13309N13309,536,40,NCNTY13309N13309,542,40,NCNTY13309N13309,548,40,NCNTY13309N13309,531,40,NCNTY13309N13309,518,40,NCNTY13309N13309,476,40,NCNTY13309N13309,458,40,9999,385,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,309
1331199999,"White County, GA",White County,NCNTY13311N13311,878,40,NCNTY13311N13311,783,40,"White County, GA",NCNTY13311N13311,716,40,NCNTY13311N13311,718,40,NCNTY13311N13311,729,40,NCNTY13311N13311,743,40,NCNTY13311N13311,686,40,NCNTY13311N13311,740,40,NCNTY13311N13311,704,40,NCNTY13311N13311,649,40,NCNTY13311N13311,748,40,NCNTY13311N13311,682,40,NCNTY13311N13311,657,40,NCNTY13311N13311,665,40,NCNTY13311N13311,644,40,NCNTY13311N13311,628,40,NCNTY13311N13311,577,40,NCNTY13311N13311,555,40,9999,539,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,311
1331399999,"Dalton, GA HUD Metro FMR Area",Whitfield County,METRO19140M19140,862,40,METRO19140M19140,806,40,"Dalton, GA HUD Metro FMR Area",METRO19140M19140,753,40,METRO19140M19140,724,40,METRO19140M19140,730,40,METRO19140M19140,696,40,METRO19140M19140,652,40,METRO19140M19140,677,40,METRO19140M19140,653,40,METRO19140M19140,697,40,METRO19140M19140,623,40,METRO19140M19140,612,40,METRO19140M19140,626,40,METRO19140M19140,634,40,METRO19140M19140,614,40,METRO19140M19140,598,40,METRO19140M19140,547,40,METRO19140M19140,526,40,9999,526,40,10000,471,40,10000,471,40,10000,458,40,10000,446,40,10000,442,40,13,313
1331599999,"Wilcox County, GA",Wilcox County,NCNTY13315N13315,772,40,NCNTY13315N13315,704,40,"Wilcox County, GA",NCNTY13315N13315,648,40,NCNTY13315N13315,651,40,NCNTY13315N13315,660,40,NCNTY13315N13315,659,40,NCNTY13315N13315,596,40,NCNTY13315N13315,645,40,NCNTY13315N13315,586,40,NCNTY13315N13315,636,40,NCNTY13315N13315,599,40,NCNTY13315N13315,536,40,NCNTY13315N13315,542,40,NCNTY13315N13315,548,40,NCNTY13315N13315,531,40,NCNTY13315N13315,518,40,NCNTY13315N13315,476,40,NCNTY13315N13315,458,40,9999,385,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,315
1331799999,"Wilkes County, GA",Wilkes County,NCNTY13317N13317,797,40,NCNTY13317N13317,725,40,"Wilkes County, GA",NCNTY13317N13317,674,40,NCNTY13317N13317,678,40,NCNTY13317N13317,684,40,NCNTY13317N13317,659,40,NCNTY13317N13317,617,40,NCNTY13317N13317,645,40,NCNTY13317N13317,586,40,NCNTY13317N13317,636,40,NCNTY13317N13317,599,40,NCNTY13317N13317,536,40,NCNTY13317N13317,542,40,NCNTY13317N13317,548,40,NCNTY13317N13317,531,40,NCNTY13317N13317,518,40,NCNTY13317N13317,476,40,NCNTY13317N13317,458,40,9999,437,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,317
1331999999,"Wilkinson County, GA",Wilkinson County,NCNTY13319N13319,772,40,NCNTY13319N13319,704,40,"Wilkinson County, GA",NCNTY13319N13319,650,40,NCNTY13319N13319,652,40,NCNTY13319N13319,660,40,NCNTY13319N13319,659,40,NCNTY13319N13319,596,40,NCNTY13319N13319,645,40,NCNTY13319N13319,586,40,NCNTY13319N13319,636,40,NCNTY13319N13319,599,40,NCNTY13319N13319,536,40,NCNTY13319N13319,557,40,NCNTY13319N13319,564,40,NCNTY13319N13319,546,40,NCNTY13319N13319,532,40,NCNTY13319N13319,488,40,NCNTY13319N13319,469,40,9999,456,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,319
1332199999,"Albany, GA MSA",Worth County,METRO10500M10500,880,40,METRO10500M10500,810,40,"Albany, GA MSA",METRO10500M10500,761,40,METRO10500M10500,740,40,METRO10500M10500,682,40,METRO10500M10500,716,40,METRO10500M10500,752,40,METRO10500M10500,713,40,METRO10500M10500,653,40,METRO10500M10500,700,40,METRO10500M10500,688,40,METRO10500M10500,580,40,METRO10500M10500,638,40,METRO10500M10500,646,40,METRO10500M10500,625,40,METRO10500M10500,609,40,METRO10500M10500,557,40,METRO10500M10500,535,40,9999,394,40,10000,439,40,10000,439,40,10000,427,40,10000,416,40,10000,412,40,13,321
1500199999,"Hawaii County, HI",Hawaii County,NCNTY15001N15001,1656,40,NCNTY15001N15001,1531,40,"Hawaii County, HI",NCNTY15001N15001,1469,40,NCNTY15001N15001,1429,40,NCNTY15001N15001,1346,40,NCNTY15001N15001,1322,40,NCNTY15001N15001,1271,40,NCNTY15001N15001,1194,40,NCNTY15001N15001,1151,40,NCNTY15001N15001,950,40,NCNTY15001N15001,1044,40,NCNTY15001N15001,1159,40,NCNTY15001N15001,1145,40,NCNTY15001N15001,1102,40,NCNTY15001N15001,1038,40,NCNTY15001N15001,998,40,NCNTY15001N15001,874,40,NCNTY15001N15001,845,40,9999,818,40,10000,711,40,10000,699,40,10000,696,40,10000,695,40,10000,705,40,15,1
1500399999,"Urban Honolulu, HI MSA",Honolulu County,METRO46520M46520,2247,40,METRO46520M46520,2240,40,"Urban Honolulu, HI MSA",METRO46520M46520,2073,40,METRO46520M46520,2160,40,METRO46520M46520,2067,40,METRO46520M46520,2031,40,METRO46520M46520,1982,50,METRO46520M46520,1985,50,METRO26180M26180,1810,50,METRO26180M26180,1820,50,METRO26180M26180,1833,50,METRO26180M26180,1767,50,METRO26180M26180,1702,40,METRO26180M26180,1704,40,METRO26180M26180,1631,40,METRO26180M26180,1630,50,METRO26180M26180,1279,50,METRO26180M26180,1205,50,3320,1087,40,3320,905,40,3320,844,40,3320,840,40,3320,839,40,3320,851,40,15,3
1500599999,"Kalawao County, HI",Kalawao County,NCNTY15005N15005,1717,40,NCNTY15005N15005,1714,40,"Kalawao County, HI",METRO27980M27980,1772,40,METRO27980M27980,1759,40,METRO27980M27980,1675,40,METRO27980N15005,1623,40,METRO27980N15005,681,40,METRO27980N15005,658,40,NCNTY15005N15005,643,40,NCNTY15005N15005,637,40,NCNTY15005N15005,1213,40,NCNTY15005N15005,1359,40,NCNTY15005N15005,1383,40,NCNTY15005N15005,1330,40,NCNTY15005N15005,1253,40,NCNTY15005N15005,1125,40,NCNTY15005N15005,949,40,NCNTY15005N15005,917,40,9999,888,40,,,,,,,,,,,,,,,,15,5
1500799999,"Kauai County, HI",Kauai County,NCNTY15007N15007,2148,40,NCNTY15007N15007,1997,40,"Kauai County, HI",NCNTY15007N15007,1902,40,NCNTY15007N15007,1881,40,NCNTY15007N15007,1531,40,NCNTY15007N15007,1511,40,NCNTY15007N15007,1463,40,NCNTY15007N15007,1238,40,NCNTY15007N15007,1222,40,NCNTY15007N15007,1597,40,NCNTY15007N15007,1685,40,NCNTY15007N15007,1413,40,NCNTY15007N15007,1454,40,NCNTY15007N15007,1399,40,NCNTY15007N15007,1318,40,NCNTY15007N15007,1183,40,NCNTY15007N15007,1134,40,NCNTY15007N15007,1096,40,9999,1061,40,10000,1102,40,10000,1084,40,10000,1077,40,10000,1076,40,10000,1092,40,15,7
1500999999,"Kahului-Wailuku-Lahaina, HI MSA",Maui County,METRO27980M27980,1986,40,METRO27980M27980,1957,40,"Kahului-Wailuku-Lahaina, HI MSA",METRO27980M27980,1772,40,METRO27980M27980,1759,40,METRO27980M27980,1675,40,METRO27980N15009,1619,40,METRO27980N15009,1568,40,METRO27980N15009,1286,40,NCNTY15009N15009,1264,40,NCNTY15009N15009,1262,40,NCNTY15009N15009,1315,40,NCNTY15009N15009,1503,40,NCNTY15009N15009,1617,40,NCNTY15009N15009,1555,40,NCNTY15009N15009,1465,40,NCNTY15009N15009,1316,40,NCNTY15009N15009,1228,40,NCNTY15009N15009,1187,40,9999,1149,40,10000,1159,40,10000,1140,40,10000,1133,40,10000,1132,40,10000,1148,40,15,9
1600199999,"Boise City, ID HUD Metro FMR Area",Ada County,METRO14260M14260,1310,40,METRO14260M14260,1118,40,"Boise City, ID HUD Metro FMR Area",METRO14260M14260,1002,40,METRO14260M14260,941,40,METRO14260M14260,872,40,METRO14260M14260,866,40,METRO14260M14260,807,40,METRO14260M14260,789,40,METRO14260M14260,736,40,METRO14260M14260,719,40,METRO14260M14260,724,40,METRO14260M14260,730,40,METRO14260M14260,702,40,METRO14260M14260,721,40,METRO14260M14260,722,40,METRO14260M14260,660,40,METRO14260M14260,695,40,METRO14260M14260,672,40,1080,654,40,1080,593,40,1080,580,40,1080,561,40,1080,548,40,1080,543,40,16,1
1600399999,"Adams County, ID",Adams County,NCNTY16003N16003,860,40,NCNTY16003N16003,796,40,"Adams County, ID",NCNTY16003N16003,734,40,NCNTY16003N16003,714,40,NCNTY16003N16003,700,40,NCNTY16003N16003,697,40,NCNTY16003N16003,681,40,NCNTY16003N16003,658,40,NCNTY16003N16003,643,40,NCNTY16003N16003,637,40,NCNTY16003N16003,626,40,NCNTY16003N16003,573,40,NCNTY16003N16003,639,40,NCNTY16003N16003,633,40,NCNTY16003N16003,609,40,NCNTY16003N16003,589,40,NCNTY16003N16003,556,40,NCNTY16003N16003,537,40,9999,520,40,10000,452,40,10000,443,40,10000,432,40,10000,421,40,10000,419,40,16,3
1600599999,"Pocatello, ID HUD Metro FMR Area",Bannock County,METRO38540M38540,896,40,METRO38540M38540,824,40,"Pocatello, ID HUD Metro FMR Area",METRO38540M38540,782,40,METRO38540M38540,771,40,METRO38540M38540,701,40,METRO38540M38540,719,40,METRO38540M38540,681,40,METRO38540M38540,658,40,METRO38540M38540,643,40,METRO38540M38540,637,40,METRO38540M38540,626,40,METRO38540M38540,573,40,METRO38540M38540,624,40,METRO38540M38540,617,40,METRO38540M38540,594,40,METRO38540M38540,574,40,METRO38540M38540,545,40,METRO38540M38540,527,40,6340,512,40,6340,499,40,6340,488,40,6340,433,40,6340,423,40,6340,419,40,16,5
1600799999,"Bear Lake County, ID",Bear Lake County,NCNTY16007N16007,826,40,NCNTY16007N16007,757,40,"Bear Lake County, ID",NCNTY16007N16007,734,40,NCNTY16007N16007,714,40,NCNTY16007N16007,700,40,NCNTY16007N16007,697,40,NCNTY16007N16007,681,40,NCNTY16007N16007,658,40,NCNTY16007N16007,643,40,NCNTY16007N16007,637,40,NCNTY16007N16007,632,40,NCNTY16007N16007,573,40,NCNTY16007N16007,613,40,NCNTY16007N16007,606,40,NCNTY16007N16007,583,40,NCNTY16007N16007,563,40,NCNTY16007N16007,534,40,NCNTY16007N16007,516,40,9999,499,40,10000,452,40,10000,443,40,10000,432,40,10000,421,40,10000,419,40,16,7
