10730883,utility,10730883,2020-08-04,16/787251,16,16787251,2020-02-11,17097,17097,,2020,0,0,0,0,0,0,0,0,0
10730883,utility,10730883,2020-08-04,16/787251,16,16787251,2020-02-11,36029,17097,,2020,0,0,0,0,0,0,0,0,0
10731254,utility,10731254,2020-08-04,16/748607,16,16748607,2020-01-21,,,,2020,0,0,0,0,0,0,0,0,0
10731321,utility,10731321,2020-08-04,16/813298,16,16813298,2020-03-09,38017,27111,,2020,0,0,0,0,0,0,0,0,0
10731780,utility,10731780,2020-08-04,16/816780,16,16816780,2020-03-12,42095,42095,,2020,0,0,0,0,0,0,0,0,0
10731780,utility,10731780,2020-08-04,16/816780,16,16816780,2020-03-12,,42095,,2020,0,0,0,0,0,0,0,0,0
10731780,utility,10731780,2020-08-04,16/816780,16,16816780,2020-03-12,34041,42095,,2020,0,0,0,0,0,0,0,0,0
10731780,utility,10731780,2020-08-04,16/816780,16,16816780,2020-03-12,42017,42095,,2020,0,0,0,0,0,0,0,0,0
10732505,utility,10732505,2020-08-04,16/861333,16,16861333,2020-04-29,41043,41003,,2020,0,0,0,0,0,0,0,0,0
10732505,utility,10732505,2020-08-04,16/861333,16,16861333,2020-04-29,41003,41003,,2020,0,0,0,0,0,0,0,0,0
10733622,utility,10733622,2020-08-04,16/846451,16,16846451,2020-04-13,06073,06073,,2020,1,0,0,0,0,0,0,1,0
10733867,utility,10733867,2020-08-04,16/749327,16,16749327,2020-01-22,,,,2020,0,0,0,0,0,0,0,0,0
10735436,utility,10735436,2020-08-04,16/783034,16,16783034,2020-02-05,,,,2020,0,0,0,0,0,0,0,0,0
10735887,utility,10735887,2020-08-04,16/879470,16,16879470,2020-05-20,37183,45019,,2020,1,1,0,0,0,0,1,0,0
10735887,utility,10735887,2020-08-04,16/879470,16,16879470,2020-05-20,45019,45019,,2020,1,1,0,0,0,0,1,0,0
10736434,utility,10736434,2020-08-11,16/747566,16,16747566,2020-01-21,05143,,,2020,0,0,0,0,0,0,0,0,0
10736751,utility,10736751,2020-08-11,16/799501,16,16799501,2020-02-24,25017,18085,,2020,0,0,0,0,0,0,0,0,0
10736751,utility,10736751,2020-08-11,16/799501,16,16799501,2020-02-24,29019,18085,,2020,0,0,0,0,0,0,0,0,0
10736751,utility,10736751,2020-08-11,16/799501,16,16799501,2020-02-24,24510,18085,,2020,0,0,0,0,0,0,0,0,0
10736751,utility,10736751,2020-08-11,16/799501,16,16799501,2020-02-24,12115,18085,,2020,0,0,0,0,0,0,0,0,0
10736751,utility,10736751,2020-08-11,16/799501,16,16799501,2020-02-24,26125,18085,,2020,0,0,0,0,0,0,0,0,0
10736751,utility,10736751,2020-08-11,16/799501,16,16799501,2020-02-24,34007,18085,,2020,0,0,0,0,0,0,0,0,0
10736751,utility,10736751,2020-08-11,16/799501,16,16799501,2020-02-24,18085,18085,,2020,0,0,0,0,0,0,0,0,0
10736833,utility,10736833,2020-08-11,16/830200,16,16830200,2020-03-25,,,,2020,0,0,0,0,0,0,0,0,0
10738249,utility,10738249,2020-08-11,16/801834,16,16801834,2020-02-26,08013,47187,,2020,0,0,0,0,0,0,0,0,0
10738249,utility,10738249,2020-08-11,16/801834,16,16801834,2020-02-26,47149,47187,,2020,0,0,0,0,0,0,0,0,0
10738301,utility,10738301,2020-08-11,16/837985,16,16837985,2020-04-01,06001,08013,,2020,0,0,0,0,0,0,0,0,0
10738301,utility,10738301,2020-08-11,16/837985,16,16837985,2020-04-01,08013,08013,,2020,0,0,0,0,0,0,0,0,0
10739225,utility,10739225,2020-08-11,16/748538,16,16748538,2020-01-21,48157,48201,,2020,0,0,0,0,0,0,0,0,0
10739225,utility,10739225,2020-08-11,16/748538,16,16748538,2020-01-21,48201,48201,,2020,0,0,0,0,0,0,0,0,0
10739957,utility,10739957,2020-08-11,16/780578,16,16780578,2020-02-03,,,,2020,0,0,0,0,0,0,0,0,0
10741371,utility,10741371,2020-08-11,16/782205,16,16782205,2020-02-05,,,,2020,0,0,0,0,0,0,0,0,0
10741455,utility,10741455,2020-08-11,16/782083,16,16782083,2020-02-05,,,,2020,0,0,0,0,0,0,0,0,0
10741483,utility,10741483,2020-08-11,16/774161,16,16774161,2020-01-28,,,,2020,0,0,0,0,0,0,0,0,0
10742310,utility,10742310,2020-08-11,16/820834,16,16820834,2020-03-17,48339,48339,,2020,0,0,0,0,0,0,0,0,0
10742310,utility,10742310,2020-08-11,16/820834,16,16820834,2020-03-17,48201,48339,,2020,0,0,0,0,0,0,0,0,0
10742336,utility,10742336,2020-08-11,16/786074,16,16786074,2020-02-10,08041,06085,,2020,0,0,0,0,0,0,0,0,0
10742336,utility,10742336,2020-08-11,16/786074,16,16786074,2020-02-10,09001,06085,,2020,0,0,0,0,0,0,0,0,0
10742336,utility,10742336,2020-08-11,16/786074,16,16786074,2020-02-10,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10742336,utility,10742336,2020-08-11,16/786074,16,16786074,2020-02-10,,06085,,2020,0,0,0,0,0,0,0,0,0
10743104,utility,10743104,2020-08-11,16/777178,16,16777178,2020-01-30,,36119,,2020,1,0,0,1,1,0,1,1,0
10743104,utility,10743104,2020-08-11,16/777178,16,16777178,2020-01-30,36119,36119,,2020,1,0,0,1,1,0,1,1,0
10743396,utility,10743396,2020-08-11,16/821495,16,16821495,2020-03-17,,,,2020,0,0,0,0,0,0,0,0,0
10743803,utility,10743803,2020-08-18,16/834533,16,16834533,2020-03-30,,06059,,2020,0,0,0,0,0,0,0,0,0
10743803,utility,10743803,2020-08-18,16/834533,16,16834533,2020-03-30,06059,06059,,2020,0,0,0,0,0,0,0,0,0
10743803,utility,10743803,2020-08-18,16/834533,16,16834533,2020-03-30,06085,06059,,2020,0,0,0,0,0,0,0,0,0
10744386,utility,10744386,2020-08-18,16/842093,16,16842093,2020-04-07,37067,,,2020,0,0,0,0,0,0,0,0,0
10744519,utility,10744519,2020-08-18,16/795883,16,16795883,2020-02-20,,,,2020,0,0,0,0,0,0,0,0,0
10744663,utility,10744663,2020-08-18,16/805177,16,16805177,2020-02-28,,,,2020,0,0,0,0,0,0,0,0,0
10744931,utility,10744931,2020-08-18,16/798776,16,16798776,2020-02-24,26139,26139,,2020,0,0,0,0,0,0,0,0,0
10744931,utility,10744931,2020-08-18,16/798776,16,16798776,2020-02-24,26081,26139,,2020,0,0,0,0,0,0,0,0,0
10745416,utility,10745416,2020-08-18,16/777717,16,16777717,2020-01-30,06073,06073,,2020,0,0,0,0,0,0,0,0,0
10746362,utility,10746362,2020-08-18,16/790355,16,16790355,2020-02-13,21227,21227,,2020,0,0,0,0,0,0,0,0,0
10746489,utility,10746489,2020-08-18,16/735161,16,16735161,2020-01-06,32003,32003,,2020,0,0,0,0,0,0,0,0,0
10746648,utility,10746648,2020-08-18,16/835603,16,16835603,2020-03-31,26161,06013,,2020,0,0,0,0,0,0,0,0,0
10747118,utility,10747118,2020-08-18,16/747206,16,16747206,2020-01-20,06085,,,2020,0,0,0,0,0,0,0,0,0
10747576,utility,10747576,2020-08-18,16/790190,16,16790190,2020-02-13,51059,51059,,2020,1,0,0,0,0,0,1,1,1
10747604,utility,10747604,2020-08-18,16/857547,16,16857547,2020-04-24,,,,2020,1,0,0,0,0,0,0,0,1
10747990,utility,10747990,2020-08-18,16/774063,16,16774063,2020-01-28,,,,2020,0,0,0,0,0,0,0,0,0
10748319,utility,10748319,2020-08-18,16/851545,16,16851545,2020-04-17,06037,06037,,2020,1,0,0,0,0,1,0,0,0
10748412,utility,10748412,2020-08-18,16/791637,16,16791637,2020-02-14,,27053,,2020,0,0,0,0,0,0,0,0,0
10748524,utility,10748524,2020-08-18,16/774422,16,16774422,2020-01-28,,,,2020,1,1,1,1,1,1,1,1,1
10748559,utility,10748559,2020-08-18,16/801399,16,16801399,2020-02-26,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10748954,utility,10748954,2020-08-18,16/798179,16,16798179,2020-02-21,,,,2020,0,0,0,0,0,0,0,0,0
10749541,utility,10749541,2020-08-18,16/736352,16,16736352,2020-01-07,06081,06085,,2020,1,1,0,0,0,0,0,0,0
10749541,utility,10749541,2020-08-18,16/736352,16,16736352,2020-01-07,06085,06085,,2020,1,1,0,0,0,0,0,0,0
10749867,utility,10749867,2020-08-18,16/877951,16,16877951,2020-05-19,,,,2020,0,0,0,0,0,0,0,0,0
10750311,utility,10750311,2020-08-18,16/781267,16,16781267,2020-02-04,06001,06001,,2020,1,0,0,0,0,0,0,1,0
10750806,utility,10750806,2020-08-25,16/844045,16,16844045,2020-04-09,34025,42003,,2020,0,0,0,0,0,0,0,0,0
10750806,utility,10750806,2020-08-25,16/844045,16,16844045,2020-04-09,42003,42003,,2020,0,0,0,0,0,0,0,0,0
10750806,utility,10750806,2020-08-25,16/844045,16,16844045,2020-04-09,06059,42003,,2020,0,0,0,0,0,0,0,0,0
10750894,utility,10750894,2020-08-25,16/746137,16,16746137,2020-01-17,51107,51107,,2020,0,0,0,0,0,0,0,0,0
10751298,utility,10751298,2020-08-25,16/792589,16,16792589,2020-02-17,37119,37119,,2020,0,0,0,0,0,0,0,0,0
10751369,utility,10751369,2020-08-25,16/791598,16,16791598,2020-02-14,,,,2020,0,0,0,0,0,0,0,0,0
10751369,utility,10751369,2020-08-25,16/791598,16,16791598,2020-02-14,48039,,,2020,0,0,0,0,0,0,0,0,0
10751434,utility,10751434,2020-08-25,16/850918,16,16850918,2020-04-16,12099,17049,,2020,0,0,0,0,0,0,0,0,0
10751434,utility,10751434,2020-08-25,16/850918,16,16850918,2020-04-16,17049,17049,,2020,0,0,0,0,0,0,0,0,0
10752123,utility,10752123,2020-08-25,16/781441,16,16781441,2020-02-04,27053,,,2020,0,0,0,0,0,0,0,0,0
10752123,utility,10752123,2020-08-25,16/781441,16,16781441,2020-02-04,26125,,,2020,0,0,0,0,0,0,0,0,0
10752123,utility,10752123,2020-08-25,16/781441,16,16781441,2020-02-04,47093,,,2020,0,0,0,0,0,0,0,0,0
10752123,utility,10752123,2020-08-25,16/781441,16,16781441,2020-02-04,55133,,,2020,0,0,0,0,0,0,0,0,0
10752281,utility,10752281,2020-08-25,16/863230,16,16863230,2020-04-30,,,,2020,0,0,0,0,0,0,0,0,0
10753152,utility,10753152,2020-08-25,16/738607,16,16738607,2020-01-09,48339,48339,,2020,0,0,0,0,0,0,0,0,0
10753589,utility,10753589,2020-08-25,16/786263,16,16786263,2020-02-10,36103,36103,,2020,0,0,0,0,0,0,0,0,0
10753589,utility,10753589,2020-08-25,16/786263,16,16786263,2020-02-10,,36103,,2020,0,0,0,0,0,0,0,0,0
10753779,utility,10753779,2020-08-25,16/806372,16,16806372,2020-03-02,26065,,,2020,0,0,0,0,0,0,0,0,0
10753933,utility,10753933,2020-08-25,16/815887,16,16815887,2020-03-11,,,,2020,0,0,0,0,0,0,0,0,0
10754216,utility,10754216,2020-08-25,16/774111,16,16774111,2020-01-28,,,,2020,0,0,0,0,0,0,0,0,0
10754370,utility,10754370,2020-08-25,16/809466,16,16809466,2020-03-04,06085,48453,,2020,0,0,0,0,0,0,0,0,0
10754370,utility,10754370,2020-08-25,16/809466,16,16809466,2020-03-04,,48453,,2020,0,0,0,0,0,0,0,0,0
10754916,utility,10754916,2020-08-25,16/732812,16,16732812,2020-01-02,,,,2020,1,0,0,0,0,0,0,1,0
10755458,utility,10755458,2020-08-25,16/790512,16,16790512,2020-02-13,12099,,,2020,0,0,0,0,0,0,0,0,0
10756101,utility,10756101,2020-08-25,16/747067,16,16747067,2020-01-20,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10756101,utility,10756101,2020-08-25,16/747067,16,16747067,2020-01-20,06001,06085,,2020,0,0,0,0,0,0,0,0,0
10756682,utility,10756682,2020-08-25,16/779610,16,16779610,2020-02-02,,,,2020,0,0,0,0,0,0,0,0,0
10756690,utility,10756690,2020-08-25,16/807631,16,16807631,2020-03-03,36085,36061,,2020,0,0,0,0,0,0,0,0,0
10756690,utility,10756690,2020-08-25,16/807631,16,16807631,2020-03-03,17019,36061,,2020,0,0,0,0,0,0,0,0,0
10756885,utility,10756885,2020-08-25,16/737806,16,16737806,2020-01-08,,,,2020,1,0,0,0,0,0,0,1,0
10756972,utility,10756972,2020-08-25,16/750303,16,16750303,2020-01-23,06073,06073,,2020,0,0,0,0,0,0,0,0,0
10757141,utility,10757141,2020-08-25,16/778797,16,16778797,2020-01-31,06081,06081,,2020,1,0,0,0,0,0,1,0,0
10757141,utility,10757141,2020-08-25,16/778797,16,16778797,2020-01-31,06075,06081,,2020,1,0,0,0,0,0,1,0,0
10757305,utility,10757305,2020-08-25,15/929968,15,15929968,2020-06-01,26099,26125,,2020,0,0,0,0,0,0,0,0,0
10757305,utility,10757305,2020-08-25,15/929968,15,15929968,2020-06-01,26049,26125,,2020,0,0,0,0,0,0,0,0,0
10757305,utility,10757305,2020-08-25,15/929968,15,15929968,2020-06-01,26087,26125,,2020,0,0,0,0,0,0,0,0,0
10757305,utility,10757305,2020-08-25,15/929968,15,15929968,2020-06-01,26125,26125,,2020,0,0,0,0,0,0,0,0,0
10757305,utility,10757305,2020-08-25,15/929968,15,15929968,2020-06-01,26065,26125,,2020,0,0,0,0,0,0,0,0,0
10757305,utility,10757305,2020-08-25,15/929968,15,15929968,2020-06-01,26155,26125,,2020,0,0,0,0,0,0,0,0,0
10757540,utility,10757540,2020-08-25,16/842293,16,16842293,2020-04-07,06081,06081,,2020,0,0,0,0,0,0,0,0,0
10757540,utility,10757540,2020-08-25,16/842293,16,16842293,2020-04-07,06085,06081,,2020,0,0,0,0,0,0,0,0,0
10757804,utility,10757804,2020-08-25,16/815031,16,16815031,2020-03-11,,,,2020,0,0,0,0,0,0,0,0,0
10757824,utility,10757824,2020-08-25,16/733280,16,16733280,2020-01-03,,,,2020,0,0,0,0,0,0,0,0,0
10758166,utility,10758166,2020-09-01,16/829578,16,16829578,2020-03-25,06085,06059,,2020,0,0,0,0,0,0,0,0,0
10758166,utility,10758166,2020-09-01,16/829578,16,16829578,2020-03-25,06059,06059,,2020,0,0,0,0,0,0,0,0,0
10758166,utility,10758166,2020-09-01,16/829578,16,16829578,2020-03-25,,06059,,2020,0,0,0,0,0,0,0,0,0
10758595,utility,10758595,2020-09-01,16/791687,16,16791687,2020-02-14,37135,37063,,2020,0,0,0,0,0,0,0,0,0
10758595,utility,10758595,2020-09-01,16/791687,16,16791687,2020-02-14,37063,37063,,2020,0,0,0,0,0,0,0,0,0
