10697133,utility,10697133,2020-06-30,16/789268,16,16789268,2020-02-12,13051,48113,,2020,0,0,0,0,0,0,0,0,0
10697133,utility,10697133,2020-06-30,16/789268,16,16789268,2020-02-12,48439,48113,,2020,0,0,0,0,0,0,0,0,0
10697133,utility,10697133,2020-06-30,16/789268,16,16789268,2020-02-12,48139,48113,,2020,0,0,0,0,0,0,0,0,0
10697133,utility,10697133,2020-06-30,16/789268,16,16789268,2020-02-12,,48113,,2020,0,0,0,0,0,0,0,0,0
10697133,utility,10697133,2020-06-30,16/789268,16,16789268,2020-02-12,36063,48113,,2020,0,0,0,0,0,0,0,0,0
10697353,utility,10697353,2020-06-30,16/840195,16,16840195,2020-04-03,06019,06019,,2020,0,0,0,0,0,0,0,0,0
10697353,utility,10697353,2020-06-30,16/840195,16,16840195,2020-04-03,,06019,,2020,0,0,0,0,0,0,0,0,0
10699120,utility,10699120,2020-06-30,16/791393,16,16791393,2020-02-14,,,,2020,1,0,0,0,0,0,1,1,0
10699373,utility,10699373,2020-06-30,16/830893,16,16830893,2020-03-26,06081,,,2020,1,0,0,0,0,1,0,0,0
10700417,utility,10700417,2020-06-30,16/815978,16,16815978,2020-03-11,,,,2020,0,0,0,0,0,0,0,0,0
10701683,utility,10701683,2020-06-30,16/804119,16,16804119,2020-02-28,,,,2020,0,0,0,0,0,0,0,0,0
10702194,utility,10702194,2020-07-07,16/829536,16,16829536,2020-03-25,06085,06059,,2020,0,0,0,0,0,0,0,0,0
10702194,utility,10702194,2020-07-07,16/829536,16,16829536,2020-03-25,06059,06059,,2020,0,0,0,0,0,0,0,0,0
10702194,utility,10702194,2020-07-07,16/829536,16,16829536,2020-03-25,,06059,,2020,0,0,0,0,0,0,0,0,0
10703809,utility,10703809,2020-07-07,16/804567,16,16804567,2020-02-28,,25025,,2020,0,0,0,0,0,0,0,0,0
10703809,utility,10703809,2020-07-07,16/804567,16,16804567,2020-02-28,40109,25025,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,04013,42091,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,04019,04013,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,42101,42091,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,42091,42091,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,04019,42091,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,42101,04013,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,04013,04013,,2020,0,0,0,0,0,0,0,0,0
10704864,utility,10704864,2020-07-07,16/741226,16,16741226,2020-01-13,42091,04013,,2020,0,0,0,0,0,0,0,0,0
10705801,utility,10705801,2020-07-07,16/791075,16,16791075,2020-02-14,13067,13121,,2020,1,0,0,0,0,0,1,1,1
10705801,utility,10705801,2020-07-07,16/791075,16,16791075,2020-02-14,13121,13121,,2020,1,0,0,0,0,0,1,1,1
10705801,utility,10705801,2020-07-07,16/791075,16,16791075,2020-02-14,13089,13121,,2020,1,0,0,0,0,0,1,1,1
10707876,utility,10707876,2020-07-07,16/743915,16,16743915,2020-01-15,06059,06073,,2020,0,0,0,0,0,0,0,0,0
10707876,utility,10707876,2020-07-07,16/743915,16,16743915,2020-01-15,06067,06073,,2020,0,0,0,0,0,0,0,0,0
10707876,utility,10707876,2020-07-07,16/743915,16,16743915,2020-01-15,06073,06073,,2020,0,0,0,0,0,0,0,0,0
10707876,utility,10707876,2020-07-07,16/743915,16,16743915,2020-01-15,06081,06073,,2020,0,0,0,0,0,0,0,0,0
10709263,utility,10709263,2020-07-14,16/803566,16,16803566,2020-02-27,17201,39153,,2020,0,0,0,0,0,0,0,0,0
10709415,utility,10709415,2020-07-14,16/739517,16,16739517,2020-01-10,25009,,,2020,1,0,0,0,0,1,0,0,0
10709415,utility,10709415,2020-07-14,16/739517,16,16739517,2020-01-10,,,,2020,1,0,0,0,0,1,0,0,0
10709662,utility,10709662,2020-07-14,16/775304,16,16775304,2020-01-29,,51760,,2020,0,0,0,0,0,0,0,0,0
10709662,utility,10709662,2020-07-14,16/775304,16,16775304,2020-01-29,51760,,,2020,0,0,0,0,0,0,0,0,0
10709662,utility,10709662,2020-07-14,16/775304,16,16775304,2020-01-29,,,,2020,0,0,0,0,0,0,0,0,0
10709662,utility,10709662,2020-07-14,16/775304,16,16775304,2020-01-29,51760,51760,,2020,0,0,0,0,0,0,0,0,0
10711284,utility,10711284,2020-07-14,16/773618,16,16773618,2020-01-27,08031,08031,,2020,0,0,0,0,0,0,0,0,0
10711284,utility,10711284,2020-07-14,16/773618,16,16773618,2020-01-27,08013,08031,,2020,0,0,0,0,0,0,0,0,0
10711374,utility,10711374,2020-07-14,16/827164,16,16827164,2020-03-23,08013,08013,,2020,0,0,0,0,0,0,0,0,0
10711951,utility,10711951,2020-07-14,16/840469,16,16840469,2020-04-06,,,,2020,0,0,0,0,0,0,0,0,0
10712089,utility,10712089,2020-07-14,16/751198,16,16751198,2020-01-23,,,,2020,0,0,0,0,0,0,0,0,0
10712727,utility,10712727,2020-07-14,16/786454,16,16786454,2020-02-10,24031,24031,,2020,1,1,0,1,1,1,1,1,1
10712727,utility,10712727,2020-07-14,16/786454,16,16786454,2020-02-10,11001,24031,,2020,1,1,0,1,1,1,1,1,1
10712727,utility,10712727,2020-07-14,16/786454,16,16786454,2020-02-10,,24031,,2020,1,1,0,1,1,1,1,1,1
10712727,utility,10712727,2020-07-14,16/786454,16,16786454,2020-02-10,24033,24031,,2020,1,1,0,1,1,1,1,1,1
10713857,utility,10713857,2020-07-14,16/735324,16,16735324,2020-01-06,,06075,,2020,1,0,0,0,0,1,1,0,0
10713921,utility,10713921,2020-07-14,16/735175,16,16735175,2020-01-06,,,,2020,0,0,0,0,0,0,0,0,0
10714140,utility,10714140,2020-07-14,16/733726,16,16733726,2020-01-03,,06037,,2020,0,0,0,0,0,0,0,0,0
10714488,utility,10714488,2020-07-14,16/741419,16,16741419,2020-01-13,,,,2020,0,0,0,0,0,0,0,0,0
10714906,utility,10714906,2020-07-14,16/843200,16,16843200,2020-04-08,,,,2020,0,0,0,0,0,0,0,0,0
10714908,utility,10714908,2020-07-14,16/843977,16,16843977,2020-04-09,,,,2020,0,0,0,0,0,0,0,0,0
10715174,utility,10715174,2020-07-14,16/751737,16,16751737,2020-01-24,34003,36119,,2020,0,0,0,0,0,0,0,0,0
10715174,utility,10715174,2020-07-14,16/751737,16,16751737,2020-01-24,,36119,,2020,0,0,0,0,0,0,0,0,0
10715322,utility,10715322,2020-07-14,16/738920,16,16738920,2020-01-09,,,,2020,1,0,0,0,0,0,1,1,0
10716322,utility,10716322,2020-07-21,16/842725,16,16842725,2020-04-07,,,,2020,0,0,0,0,0,0,0,0,0
10716844,utility,10716844,2020-07-21,16/739358,16,16739358,2020-01-10,,,,2020,0,0,0,0,0,0,0,0,0
10716848,utility,10716848,2020-07-21,16/794315,16,16794315,2020-02-19,36061,36061,,2020,0,0,0,0,0,0,0,0,0
10716848,utility,10716848,2020-07-21,16/794315,16,16794315,2020-02-19,,36061,,2020,0,0,0,0,0,0,0,0,0
10717026,utility,10717026,2020-07-21,16/804250,16,16804250,2020-02-28,48201,,,2020,0,0,0,0,0,0,0,0,0
10717492,utility,10717492,2020-07-21,16/791186,16,16791186,2020-02-14,06037,,,2020,0,0,0,0,0,0,0,0,0
10717492,utility,10717492,2020-07-21,16/791186,16,16791186,2020-02-14,,,,2020,0,0,0,0,0,0,0,0,0
10718548,utility,10718548,2020-07-21,16/740029,16,16740029,2020-01-10,12091,,,2020,0,0,0,0,0,0,0,0,0
10718548,utility,10718548,2020-07-21,16/740029,16,16740029,2020-01-10,12101,,,2020,0,0,0,0,0,0,0,0,0
10719623,utility,10719623,2020-07-21,16/792506,16,16792506,2020-02-17,18127,,,2020,1,0,0,0,0,0,0,1,0
10719623,utility,10719623,2020-07-21,16/792506,16,16792506,2020-02-17,,,,2020,1,0,0,0,0,0,0,1,0
10719623,utility,10719623,2020-07-21,16/792506,16,16792506,2020-02-17,12095,,,2020,1,0,0,0,0,0,0,1,0
10719725,utility,10719725,2020-07-21,16/741966,16,16741966,2020-01-14,06059,39093,,2020,1,0,0,0,0,0,1,1,0
10719843,utility,10719843,2020-07-21,16/783064,16,16783064,2020-02-05,,10003,,2020,1,0,0,0,0,0,1,1,0
10719843,utility,10719843,2020-07-21,16/783064,16,16783064,2020-02-05,06037,10003,,2020,1,0,0,0,0,0,1,1,0
10720309,utility,10720309,2020-07-21,16/843138,16,16843138,2020-04-08,34015,10003,,2020,0,0,0,0,0,0,0,0,0
10720309,utility,10720309,2020-07-21,16/843138,16,16843138,2020-04-08,42091,10003,,2020,0,0,0,0,0,0,0,0,0
10720309,utility,10720309,2020-07-21,16/843138,16,16843138,2020-04-08,04013,10003,,2020,0,0,0,0,0,0,0,0,0
10720309,utility,10720309,2020-07-21,16/843138,16,16843138,2020-04-08,34005,10003,,2020,0,0,0,0,0,0,0,0,0
10720309,utility,10720309,2020-07-21,16/843138,16,16843138,2020-04-08,,10003,,2020,0,0,0,0,0,0,0,0,0
10720490,utility,10720490,2020-07-21,16/732371,16,16732371,2020-01-02,,48113,,2020,0,0,0,0,0,0,0,0,0
10720490,utility,10720490,2020-07-21,16/732371,16,16732371,2020-01-02,48085,48113,,2020,0,0,0,0,0,0,0,0,0
10721983,utility,10721983,2020-07-28,16/865629,16,16865629,2020-05-04,24031,24031,,2020,0,0,0,0,0,0,0,0,0
10722159,utility,10722159,2020-07-28,16/791963,16,16791963,2020-02-14,06059,06059,,2020,0,0,0,0,0,0,0,0,0
10722240,utility,10722240,2020-07-28,16/794023,16,16794023,2020-02-18,,,,2020,0,0,0,0,0,0,0,0,0
10722240,utility,10722240,2020-07-28,16/794023,16,16794023,2020-02-18,33011,,,2020,0,0,0,0,0,0,0,0,0
10722240,utility,10722240,2020-07-28,16/794023,16,16794023,2020-02-18,25009,,,2020,0,0,0,0,0,0,0,0,0
10722240,utility,10722240,2020-07-28,16/794023,16,16794023,2020-02-18,50027,,,2020,0,0,0,0,0,0,0,0,0
10722496,utility,10722496,2020-07-28,16/734226,16,16734226,2020-01-03,,,,2020,0,0,0,0,0,0,0,0,0
10722827,utility,10722827,2020-07-28,16/863749,16,16863749,2020-04-30,06065,,,2020,0,0,0,0,0,0,0,0,0
10722852,utility,10722852,2020-07-28,16/748501,16,16748501,2020-01-21,12115,,,2020,0,0,0,0,0,0,0,0,0
10722874,utility,10722874,2020-07-28,16/774891,16,16774891,2020-01-28,48201,48339,,2020,0,0,0,0,0,0,0,0,0
10722874,utility,10722874,2020-07-28,16/774891,16,16774891,2020-01-28,40147,48339,,2020,0,0,0,0,0,0,0,0,0
10723193,utility,10723193,2020-07-28,16/807651,16,16807651,2020-03-03,45091,,,2020,0,0,0,0,0,0,0,0,0
10723957,utility,10723957,2020-07-28,16/850356,16,16850356,2020-04-16,,,,2020,0,0,0,0,0,0,0,0,0
10725843,utility,10725843,2020-07-28,16/735457,16,16735457,2020-01-06,,,,2020,0,0,0,0,0,0,0,0,0
10726437,utility,10726437,2020-07-28,16/779345,16,16779345,2020-01-31,,10003,,2020,1,0,0,0,0,0,0,1,0
10726437,utility,10726437,2020-07-28,16/779345,16,16779345,2020-01-31,06037,10003,,2020,1,0,0,0,0,0,0,1,0
10726663,utility,10726663,2020-07-28,16/776836,16,16776836,2020-01-30,47149,,,2020,0,0,0,0,0,0,0,0,0
10726663,utility,10726663,2020-07-28,16/776836,16,16776836,2020-01-30,47119,,,2020,0,0,0,0,0,0,0,0,0
10726663,utility,10726663,2020-07-28,16/776836,16,16776836,2020-01-30,47187,,,2020,0,0,0,0,0,0,0,0,0
10726718,utility,10726718,2020-07-28,16/735206,16,16735206,2020-01-06,15003,15003,,2020,0,0,0,0,0,0,0,0,0
10727084,utility,10727084,2020-07-28,16/778603,16,16778603,2020-01-31,06017,18043,,2020,0,0,0,0,0,0,0,0,0
10727084,utility,10727084,2020-07-28,16/778603,16,16778603,2020-01-31,06081,18043,,2020,0,0,0,0,0,0,0,0,0
10727289,utility,10727289,2020-07-28,16/824323,16,16824323,2020-03-19,,,,2020,0,0,0,0,0,0,0,0,0
10727601,utility,10727601,2020-07-28,16/829850,16,16829850,2020-03-25,53033,53033,,2020,0,0,0,0,0,0,0,0,0
10727833,utility,10727833,2020-07-28,16/743872,16,16743872,2020-01-15,06059,06073,,2020,0,0,0,0,0,0,0,0,0
10727833,utility,10727833,2020-07-28,16/743872,16,16743872,2020-01-15,06067,06073,,2020,0,0,0,0,0,0,0,0,0
10727833,utility,10727833,2020-07-28,16/743872,16,16743872,2020-01-15,06073,06073,,2020,0,0,0,0,0,0,0,0,0
10728042,utility,10728042,2020-07-28,16/737813,16,16737813,2020-01-08,,,,2020,1,0,0,0,0,0,0,1,0
10728369,utility,10728369,2020-07-28,16/743542,16,16743542,2020-01-15,,,,2020,0,0,0,0,0,0,0,0,0
10729122,utility,10729122,2020-08-04,16/854572,16,16854572,2020-04-21,36061,,,2020,0,0,0,0,0,0,0,0,0
10729207,utility,10729207,2020-08-04,16/735680,16,16735680,2020-01-06,32003,,,2020,0,0,0,0,0,0,0,0,0
10729673,utility,10729673,2020-08-04,16/776919,16,16776919,2020-01-30,20045,20045,,2020,0,0,0,0,0,0,0,0,0
10729755,utility,10729755,2020-08-04,16/839412,16,16839412,2020-04-03,,,,2020,0,0,0,0,0,0,0,0,0
10730315,utility,10730315,2020-08-04,16/798698,16,16798698,2020-02-24,06059,12117,,2020,0,0,0,0,0,0,0,0,0
10730432,utility,10730432,2020-08-04,16/743015,16,16743015,2020-01-15,24003,,,2020,0,0,0,0,0,0,0,0,0
10730729,utility,10730729,2020-08-04,16/802546,16,16802546,2020-02-26,53033,,,2020,0,0,0,0,0,0,0,0,0
10731180,utility,10731180,2020-08-04,16/773712,16,16773712,2020-01-27,08031,08031,,2020,0,0,0,0,0,0,0,0,0
10731180,utility,10731180,2020-08-04,16/773712,16,16773712,2020-01-27,08013,08031,,2020,0,0,0,0,0,0,0,0,0
10732550,utility,10732550,2020-08-04,16/814938,16,16814938,2020-03-10,,,,2020,0,0,0,0,0,0,0,0,0
10732832,utility,10732832,2020-08-04,16/752563,16,16752563,2020-01-24,,,,2020,1,0,0,0,0,1,1,1,0
10733583,utility,10733583,2020-08-04,16/801329,16,16801329,2020-02-26,,,,2020,1,0,0,0,0,0,1,1,0
10734222,utility,10734222,2020-08-04,16/745672,16,16745672,2020-01-17,,,,2020,0,0,0,0,0,0,0,0,0
10734736,utility,10734736,2020-08-04,16/734195,16,16734195,2020-01-03,06037,53033,,2020,0,0,0,0,0,0,0,0,0
10734736,utility,10734736,2020-08-04,16/734195,16,16734195,2020-01-03,06073,53033,,2020,0,0,0,0,0,0,0,0,0
10734736,utility,10734736,2020-08-04,16/734195,16,16734195,2020-01-03,53033,53033,,2020,0,0,0,0,0,0,0,0,0
10735109,utility,10735109,2020-08-04,16/739812,16,16739812,2020-01-10,37183,,,2020,1,0,0,0,0,0,1,1,0
10735109,utility,10735109,2020-08-04,16/739812,16,16739812,2020-01-10,,,,2020,1,0,0,0,0,0,1,1,0
10735189,utility,10735189,2020-08-04,16/777392,16,16777392,2020-01-30,,,,2020,0,0,0,0,0,0,0,0,0
10735963,utility,10735963,2020-08-04,16/810157,16,16810157,2020-03-05,42077,11001,,2020,0,0,0,0,0,0,0,0,0
10735963,utility,10735963,2020-08-04,16/810157,16,16810157,2020-03-05,24033,11001,,2020,0,0,0,0,0,0,0,0,0
10735963,utility,10735963,2020-08-04,16/810157,16,16810157,2020-03-05,42095,11001,,2020,0,0,0,0,0,0,0,0,0
10737064,utility,10737064,2020-08-11,16/860338,16,16860338,2020-04-28,,,,2020,0,0,0,0,0,0,0,0,0
10737746,utility,10737746,2020-08-11,16/780562,16,16780562,2020-02-03,,,,2020,0,0,0,0,0,0,0,0,0
10737875,utility,10737875,2020-08-11,16/751170,16,16751170,2020-01-23,37037,37037,,2020,0,0,0,0,0,0,0,0,0
10737875,utility,10737875,2020-08-11,16/751170,16,16751170,2020-01-23,06059,37037,,2020,0,0,0,0,0,0,0,0,0
10737875,utility,10737875,2020-08-11,16/751170,16,16751170,2020-01-23,48367,37037,,2020,0,0,0,0,0,0,0,0,0
10737875,utility,10737875,2020-08-11,16/751170,16,16751170,2020-01-23,26163,37037,,2020,0,0,0,0,0,0,0,0,0
10737875,utility,10737875,2020-08-11,16/751170,16,16751170,2020-01-23,41067,37037,,2020,0,0,0,0,0,0,0,0,0
10738077,utility,10738077,2020-08-11,16/845038,16,16845038,2020-04-09,,,,2020,0,0,0,0,0,0,0,0,0
10738740,utility,10738740,2020-08-11,16/751600,16,16751600,2020-01-24,,,,2020,0,0,0,0,0,0,0,0,0
10739626,utility,10739626,2020-08-11,16/789565,16,16789565,2020-02-13,06073,48453,,2020,0,0,0,0,0,0,0,0,0
10740164,utility,10740164,2020-08-11,16/802238,16,16802238,2020-02-26,37119,,,2020,1,1,0,1,0,1,1,1,1
10740164,utility,10740164,2020-08-11,16/802238,16,16802238,2020-02-26,,,,2020,1,1,0,1,0,1,1,1,1
10740164,utility,10740164,2020-08-11,16/802238,16,16802238,2020-02-26,06037,,,2020,1,1,0,1,0,1,1,1,1
10740763,utility,10740763,2020-08-11,16/805507,16,16805507,2020-02-28,,,,2020,0,0,0,0,0,0,0,0,0
10740884,utility,10740884,2020-08-11,16/738910,16,16738910,2020-01-09,48113,48113,,2020,1,1,1,0,0,1,1,0,0
10740884,utility,10740884,2020-08-11,16/738910,16,16738910,2020-01-09,48085,48113,,2020,1,1,1,0,0,1,1,0,0
10741261,utility,10741261,2020-08-11,16/863417,16,16863417,2020-04-30,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10741479,utility,10741479,2020-08-11,16/734193,16,16734193,2020-01-03,12117,04013,,2020,0,0,0,0,0,0,0,0,0
10741681,utility,10741681,2020-08-11,16/737242,16,16737242,2020-01-08,36093,36119,,2020,0,0,0,0,0,0,0,0,0
10741681,utility,10741681,2020-08-11,16/737242,16,16737242,2020-01-08,36001,36119,,2020,0,0,0,0,0,0,0,0,0
10741758,utility,10741758,2020-08-11,16/733502,16,16733502,2020-01-03,06059,06059,,2020,0,0,0,0,0,0,0,0,0
10741758,utility,10741758,2020-08-11,16/733502,16,16733502,2020-01-03,06037,06059,,2020,0,0,0,0,0,0,0,0,0
10741962,utility,10741962,2020-08-11,16/802945,16,16802945,2020-02-27,,,,2020,0,0,0,0,0,0,0,0,0
10743137,utility,10743137,2020-08-11,16/815327,16,16815327,2020-03-11,51013,51059,,2020,0,0,0,0,0,0,0,0,0
10743137,utility,10743137,2020-08-11,16/815327,16,16815327,2020-03-11,51059,51059,,2020,0,0,0,0,0,0,0,0,0
10743939,utility,10743939,2020-08-18,16/832390,16,16832390,2020-03-27,25017,,,2020,0,0,0,0,0,0,0,0,0
10745342,utility,10745342,2020-08-18,16/812385,16,16812385,2020-03-09,,,,2020,0,0,0,0,0,0,0,0,0
10746227,utility,10746227,2020-08-18,16/823529,16,16823529,2020-03-19,,,,2020,0,0,0,0,0,0,0,0,0
10746737,utility,10746737,2020-08-18,16/816497,16,16816497,2020-03-12,,,,2020,0,0,0,0,0,0,0,0,0
10746958,utility,10746958,2020-08-18,16/795588,16,16795588,2020-02-20,,,,2020,0,0,0,0,0,0,0,0,0
10747172,utility,10747172,2020-08-18,16/850666,16,16850666,2020-04-16,,,,2020,0,0,0,0,0,0,0,0,0
10747257,utility,10747257,2020-08-18,16/740804,16,16740804,2020-01-13,12057,,,2020,0,0,0,0,0,0,0,0,0
10747843,utility,10747843,2020-08-18,16/791926,16,16791926,2020-02-14,06085,06085,,2020,1,0,0,0,0,0,0,0,1
10747959,utility,10747959,2020-08-18,16/778995,16,16778995,2020-01-31,,,,2020,1,1,0,1,1,1,1,1,1
10747959,utility,10747959,2020-08-18,16/778995,16,16778995,2020-01-31,06081,,,2020,1,1,0,1,1,1,1,1,1
10748586,utility,10748586,2020-08-18,16/799599,16,16799599,2020-02-24,16001,16001,,2020,,,,,,,,,
10748770,utility,10748770,2020-08-18,16/821139,16,16821139,2020-03-17,,,,2020,0,0,0,0,0,0,0,0,0
10748904,utility,10748904,2020-08-18,16/775808,16,16775808,2020-01-29,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10748953,utility,10748953,2020-08-18,16/803041,16,16803041,2020-02-27,,,,2020,0,0,0,0,0,0,0,0,0
10749666,utility,10749666,2020-08-18,16/806525,16,16806525,2020-03-02,,,,2020,1,0,0,0,0,0,1,0,1
10749830,utility,10749830,2020-08-18,16/819573,16,16819573,2020-03-16,36061,13121,,2020,1,0,0,0,0,0,0,1,0
10749830,utility,10749830,2020-08-18,16/819573,16,16819573,2020-03-16,34017,13121,,2020,1,0,0,0,0,0,0,1,0
10750151,utility,10750151,2020-08-18,16/791994,16,16791994,2020-02-14,,06085,,2020,1,0,0,0,0,1,0,0,0
10750152,utility,10750152,2020-08-18,16/840267,16,16840267,2020-04-03,,06085,,2020,1,0,0,0,0,1,0,0,0
