10677039,utility,10677039,2020-06-09,16/778732,16,16778732,2020-01-31,51153,51153,,2020,0,0,0,0,0,0,0,0,0
10679487,utility,10679487,2020-06-09,16/778992,16,16778992,2020-01-31,17019,51059,,2020,0,0,0,0,0,0,0,0,0
10681009,utility,10681009,2020-06-09,16/744341,16,16744341,2020-01-16,37067,33015,,2020,1,0,0,0,0,0,1,0,1
10681009,utility,10681009,2020-06-09,16/744341,16,16744341,2020-01-16,51107,33015,,2020,1,0,0,0,0,0,1,0,1
10681009,utility,10681009,2020-06-09,16/744341,16,16744341,2020-01-16,,33015,,2020,1,0,0,0,0,0,1,0,1
10682469,utility,10682469,2020-06-16,16/732443,16,16732443,2020-01-02,,,,2020,0,0,0,0,0,0,0,0,0
10685099,utility,10685099,2020-06-16,16/735538,16,16735538,2020-01-06,,,,2020,0,0,0,0,0,0,0,0,0
10689972,utility,10689972,2020-06-23,16/752651,16,16752651,2020-01-26,,,,2020,0,0,0,0,0,0,0,0,0
10691982,utility,10691982,2020-06-23,16/776549,16,16776549,2020-01-30,,,,2020,1,1,1,1,1,1,1,1,1
10693461,utility,10693461,2020-06-23,16/807169,16,16807169,2020-03-03,,,,2020,0,0,0,0,0,0,0,0,0
10693630,utility,10693630,2020-06-23,16/814458,16,16814458,2020-03-10,,,,2020,1,0,0,0,0,0,0,1,0
10697747,utility,10697747,2020-06-30,16/849464,16,16849464,2020-04-15,55133,55133,,2020,0,0,0,0,0,0,0,0,0
10700074,utility,10700074,2020-06-30,16/782213,16,16782213,2020-02-05,,,,2020,0,0,0,0,0,0,0,0,0
10700158,utility,10700158,2020-06-30,16/734932,16,16734932,2020-01-06,,,,2020,0,0,0,0,0,0,0,0,0
10700695,utility,10700695,2020-06-30,16/801564,16,16801564,2020-02-26,06085,,,2020,1,1,0,0,0,0,0,0,0
10701135,utility,10701135,2020-06-30,16/736584,16,16736584,2020-01-07,34039,37119,,2020,1,1,0,0,0,0,0,0,1
10701135,utility,10701135,2020-06-30,16/736584,16,16736584,2020-01-07,48113,37119,,2020,1,1,0,0,0,0,0,0,1
10703285,utility,10703285,2020-07-07,16/806089,16,16806089,2020-03-02,26139,26139,,2020,0,0,0,0,0,0,0,0,0
10703285,utility,10703285,2020-07-07,16/806089,16,16806089,2020-03-02,26081,26139,,2020,0,0,0,0,0,0,0,0,0
10704094,utility,10704094,2020-07-07,16/740357,16,16740357,2020-01-10,06073,06073,,2020,0,0,0,0,0,0,0,0,0
10706409,utility,10706409,2020-07-07,16/783303,16,16783303,2020-02-06,06081,51059,,2020,0,0,0,0,0,0,0,0,0
10706409,utility,10706409,2020-07-07,16/783303,16,16783303,2020-02-06,06085,51059,,2020,0,0,0,0,0,0,0,0,0
10706409,utility,10706409,2020-07-07,16/783303,16,16783303,2020-02-06,06075,51059,,2020,0,0,0,0,0,0,0,0,0
10708009,utility,10708009,2020-07-07,16/781381,16,16781381,2020-02-04,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10708009,utility,10708009,2020-07-07,16/781381,16,16781381,2020-02-04,06081,06085,,2020,0,0,0,0,0,0,0,0,0
10708009,utility,10708009,2020-07-07,16/781381,16,16781381,2020-02-04,06037,06085,,2020,0,0,0,0,0,0,0,0,0
10708394,utility,10708394,2020-07-07,16/794122,16,16794122,2020-02-18,34017,36061,,2020,0,0,0,0,0,0,0,0,0
10710894,utility,10710894,2020-07-14,16/745086,16,16745086,2020-01-16,,,,2020,0,0,0,0,0,0,0,0,0
10711140,utility,10711140,2020-07-14,16/745197,16,16745197,2020-01-16,53033,53033,,2020,0,0,0,0,0,0,0,0,0
10711140,utility,10711140,2020-07-14,16/745197,16,16745197,2020-01-16,53061,53033,,2020,0,0,0,0,0,0,0,0,0
10712778,utility,10712778,2020-07-14,16/788877,16,16788877,2020-02-12,51810,51810,,2020,0,0,0,0,0,0,0,0,0
10714314,utility,10714314,2020-07-14,16/804324,16,16804324,2020-02-28,42091,10003,,2020,0,0,0,0,0,0,0,0,0
10714314,utility,10714314,2020-07-14,16/804324,16,16804324,2020-02-28,34015,10003,,2020,0,0,0,0,0,0,0,0,0
10714314,utility,10714314,2020-07-14,16/804324,16,16804324,2020-02-28,34005,10003,,2020,0,0,0,0,0,0,0,0,0
10714314,utility,10714314,2020-07-14,16/804324,16,16804324,2020-02-28,04013,10003,,2020,0,0,0,0,0,0,0,0,0
10714482,utility,10714482,2020-07-14,16/813740,16,16813740,2020-03-10,,,,2020,0,0,0,0,0,0,0,0,0
10716208,utility,10716208,2020-07-14,16/781123,16,16781123,2020-02-04,,,,2020,0,0,0,0,0,0,0,0,0
10716871,utility,10716871,2020-07-21,16/732313,16,16732313,2020-01-01,55069,,,2020,0,0,0,0,0,0,0,0,0
10716871,utility,10716871,2020-07-21,16/732313,16,16732313,2020-01-01,55073,,,2020,0,0,0,0,0,0,0,0,0
10716871,utility,10716871,2020-07-21,16/732313,16,16732313,2020-01-01,55117,,,2020,0,0,0,0,0,0,0,0,0
10716871,utility,10716871,2020-07-21,16/732313,16,16732313,2020-01-01,55089,,,2020,0,0,0,0,0,0,0,0,0
10716871,utility,10716871,2020-07-21,16/732313,16,16732313,2020-01-01,18039,,,2020,0,0,0,0,0,0,0,0,0
10717730,utility,10717730,2020-07-21,16/815234,16,16815234,2020-03-11,,,,2020,0,0,0,0,0,0,0,0,0
10720535,utility,10720535,2020-07-21,16/797601,16,16797601,2020-02-21,,,,2020,0,0,0,0,0,0,0,0,0
10721228,utility,10721228,2020-07-21,16/732926,16,16732926,2020-01-02,47037,10003,,2020,1,0,0,0,0,0,0,1,0
10722413,utility,10722413,2020-07-28,16/732795,16,16732795,2020-01-02,47157,18085,,2020,0,0,0,0,0,0,0,0,0
10722413,utility,10722413,2020-07-28,16/732795,16,16732795,2020-01-02,12009,18085,,2020,0,0,0,0,0,0,0,0,0
10722453,utility,10722453,2020-07-28,16/836152,16,16836152,2020-03-31,34035,,,2020,0,0,0,0,0,0,0,0,0
10722453,utility,10722453,2020-07-28,16/836152,16,16836152,2020-03-31,,,,2020,0,0,0,0,0,0,0,0,0
10722603,utility,10722603,2020-07-28,16/780492,16,16780492,2020-02-03,25021,25027,,2020,0,0,0,0,0,0,0,0,0
10722752,utility,10722752,2020-07-28,16/785984,16,16785984,2020-02-10,06073,06073,,2020,0,0,0,0,0,0,0,0,0
10723776,utility,10723776,2020-07-28,16/820656,16,16820656,2020-03-16,,,,2020,0,0,0,0,0,0,0,0,0
10723995,utility,10723995,2020-07-28,16/820292,16,16820292,2020-03-16,08013,08013,,2020,0,0,0,0,0,0,0,0,0
10723995,utility,10723995,2020-07-28,16/820292,16,16820292,2020-03-16,06001,08013,,2020,0,0,0,0,0,0,0,0,0
10726279,utility,10726279,2020-07-28,16/739767,16,16739767,2020-01-10,,,,2020,1,1,0,0,0,1,1,1,1
10726662,utility,10726662,2020-07-28,16/752136,16,16752136,2020-01-24,47149,,,2020,0,0,0,0,0,0,0,0,0
10726662,utility,10726662,2020-07-28,16/752136,16,16752136,2020-01-24,47187,,,2020,0,0,0,0,0,0,0,0,0
10726662,utility,10726662,2020-07-28,16/752136,16,16752136,2020-01-24,47119,,,2020,0,0,0,0,0,0,0,0,0
10726950,utility,10726950,2020-07-28,16/738272,16,16738272,2020-01-09,06085,06081,,2020,1,1,0,0,0,1,1,1,1
10727611,utility,10727611,2020-07-28,16/780944,16,16780944,2020-02-04,,,,2020,0,0,0,0,0,0,0,0,0
10727703,utility,10727703,2020-07-28,16/803073,16,16803073,2020-02-27,13113,,,2020,0,0,0,0,0,0,0,0,0
10727703,utility,10727703,2020-07-28,16/803073,16,16803073,2020-02-27,,,,2020,0,0,0,0,0,0,0,0,0
10727952,utility,10727952,2020-07-28,16/813032,16,16813032,2020-03-09,12117,,,2020,0,0,0,0,0,0,0,0,0
10729774,utility,10729774,2020-08-04,16/834077,16,16834077,2020-03-30,36061,36061,,2020,0,0,0,0,0,0,0,0,0
10731075,utility,10731075,2020-08-04,16/824631,16,16824631,2020-03-19,,,,2020,0,0,0,0,0,0,0,0,0
10731160,utility,10731160,2020-08-04,16/736023,16,16736023,2020-01-07,,,,2020,0,0,0,0,0,0,0,0,0
10735204,utility,10735204,2020-08-04,16/738155,16,16738155,2020-01-09,,,,2020,1,0,0,0,0,0,0,1,0
10735212,utility,10735212,2020-08-04,16/748529,16,16748529,2020-01-21,51610,51059,,2020,1,0,0,0,0,0,1,1,0
10735212,utility,10735212,2020-08-04,16/748529,16,16748529,2020-01-21,51510,51059,,2020,1,0,0,0,0,0,1,1,0
10735212,utility,10735212,2020-08-04,16/748529,16,16748529,2020-01-21,51059,51059,,2020,1,0,0,0,0,0,1,1,0
10735238,utility,10735238,2020-08-04,16/732921,16,16732921,2020-01-02,,,,2020,0,0,0,0,0,0,0,0,0
10735380,utility,10735380,2020-08-04,16/791044,16,16791044,2020-02-14,,33015,,2020,1,0,0,0,0,0,0,0,1
10735662,utility,10735662,2020-08-04,16/813764,16,16813764,2020-03-10,,,,2020,0,0,0,0,0,0,0,0,0
10737413,utility,10737413,2020-08-11,16/789281,16,16789281,2020-02-12,04025,,,2020,0,0,0,0,0,0,0,0,0
10737413,utility,10737413,2020-08-11,16/789281,16,16789281,2020-02-12,04005,,,2020,0,0,0,0,0,0,0,0,0
10739117,utility,10739117,2020-08-11,16/743550,16,16743550,2020-01-15,,,,2020,0,0,0,0,0,0,0,0,0
10739504,utility,10739504,2020-08-11,16/798517,16,16798517,2020-02-24,,,,2020,0,0,0,0,0,0,0,0,0
10741203,utility,10741203,2020-08-11,16/811571,16,16811571,2020-03-06,,,,2020,0,0,0,0,0,0,0,0,0
10741364,utility,10741364,2020-08-11,16/839424,16,16839424,2020-04-03,34015,10003,,2020,1,0,0,0,0,0,1,1,0
10741364,utility,10741364,2020-08-11,16/839424,16,16839424,2020-04-03,34005,10003,,2020,1,0,0,0,0,0,1,1,0
10741364,utility,10741364,2020-08-11,16/839424,16,16839424,2020-04-03,42091,10003,,2020,1,0,0,0,0,0,1,1,0
10741364,utility,10741364,2020-08-11,16/839424,16,16839424,2020-04-03,04013,10003,,2020,1,0,0,0,0,0,1,1,0
10741584,utility,10741584,2020-08-11,16/809389,16,16809389,2020-03-04,06085,06001,,2020,0,0,0,0,0,0,0,0,0
10741584,utility,10741584,2020-08-11,16/809389,16,16809389,2020-03-04,41051,06001,,2020,0,0,0,0,0,0,0,0,0
10742164,utility,10742164,2020-08-11,16/750806,16,16750806,2020-01-23,13135,13121,,2020,0,0,0,0,0,0,0,0,0
10742164,utility,10742164,2020-08-11,16/750806,16,16750806,2020-01-23,13121,13121,,2020,0,0,0,0,0,0,0,0,0
10742164,utility,10742164,2020-08-11,16/750806,16,16750806,2020-01-23,,13121,,2020,0,0,0,0,0,0,0,0,0
10742164,utility,10742164,2020-08-11,16/750806,16,16750806,2020-01-23,25017,13121,,2020,0,0,0,0,0,0,0,0,0
10742320,utility,10742320,2020-08-11,16/743731,16,16743731,2020-01-15,,,,2020,0,0,0,0,0,0,0,0,0
10742415,utility,10742415,2020-08-11,16/783112,16,16783112,2020-02-05,,,,2020,0,0,0,0,0,0,0,0,0
10742619,utility,10742619,2020-08-11,16/751901,16,16751901,2020-01-24,37183,37183,,2020,0,0,0,0,0,0,0,0,0
10743435,utility,10743435,2020-08-11,16/733944,16,16733944,2020-01-03,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10743435,utility,10743435,2020-08-11,16/733944,16,16733944,2020-01-03,,06085,,2020,0,0,0,0,0,0,0,0,0
10743532,utility,10743532,2020-08-18,16/783239,16,16783239,2020-02-06,47113,,,2020,0,0,0,0,0,0,0,0,0
10744475,utility,10744475,2020-08-18,16/785253,16,16785253,2020-02-07,22055,,,2020,0,0,0,0,0,0,0,0,0
10745274,utility,10745274,2020-08-18,16/837600,16,16837600,2020-04-01,53061,53033,,2020,0,0,0,0,0,0,0,0,0
10745274,utility,10745274,2020-08-18,16/837600,16,16837600,2020-04-01,53033,53033,,2020,0,0,0,0,0,0,0,0,0
10746514,utility,10746514,2020-08-18,16/741995,16,16741995,2020-01-14,18007,,,2020,0,0,0,0,0,0,0,0,0
10746823,utility,10746823,2020-08-18,16/745679,16,16745679,2020-01-17,,,,2020,0,0,0,0,0,0,0,0,0
10748756,utility,10748756,2020-08-18,16/782746,16,16782746,2020-02-05,06085,06085,,2020,1,0,0,0,0,0,1,0,0
10749622,utility,10749622,2020-08-18,16/813504,16,16813504,2020-03-09,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10750134,utility,10750134,2020-08-18,16/809335,16,16809335,2020-03-04,32031,48201,,2020,0,0,0,0,0,0,0,0,0
10750209,utility,10750209,2020-08-18,16/736446,16,16736446,2020-01-07,51059,51059,,2020,0,0,0,0,0,0,0,0,0
10750682,utility,10750682,2020-08-25,16/738167,16,16738167,2020-01-09,42029,42029,,2020,0,0,0,0,0,0,0,0,0
10751928,utility,10751928,2020-08-25,16/790717,16,16790717,2020-02-13,36059,,,2020,0,0,0,0,0,0,0,0,0
10751928,utility,10751928,2020-08-25,16/790717,16,16790717,2020-02-13,36061,,,2020,0,0,0,0,0,0,0,0,0
10752027,utility,10752027,2020-08-25,16/839658,16,16839658,2020-04-03,,,,2020,0,0,0,0,0,0,0,0,0
10752407,utility,10752407,2020-08-25,16/861574,16,16861574,2020-04-29,06111,06111,,2020,0,0,0,0,0,0,0,0,0
10752540,utility,10752540,2020-08-25,16/794272,16,16794272,2020-02-19,26125,26125,,2020,0,0,0,0,0,0,0,0,0
10752540,utility,10752540,2020-08-25,16/794272,16,16794272,2020-02-19,26115,26125,,2020,0,0,0,0,0,0,0,0,0
10752540,utility,10752540,2020-08-25,16/794272,16,16794272,2020-02-19,26161,26125,,2020,0,0,0,0,0,0,0,0,0
10752540,utility,10752540,2020-08-25,16/794272,16,16794272,2020-02-19,26163,26125,,2020,0,0,0,0,0,0,0,0,0
10752737,utility,10752737,2020-08-25,16/798000,16,16798000,2020-02-21,,,,2020,0,0,0,0,0,0,0,0,0
10752768,utility,10752768,2020-08-25,16/811997,16,16811997,2020-03-06,06085,25017,,2020,0,0,0,0,0,0,0,0,0
10752768,utility,10752768,2020-08-25,16/811997,16,16811997,2020-03-06,06075,25017,,2020,0,0,0,0,0,0,0,0,0
10752768,utility,10752768,2020-08-25,16/811997,16,16811997,2020-03-06,25017,25017,,2020,0,0,0,0,0,0,0,0,0
10752920,utility,10752920,2020-08-25,16/790368,16,16790368,2020-02-13,,,,2020,0,0,0,0,0,0,0,0,0
10752920,utility,10752920,2020-08-25,16/790368,16,16790368,2020-02-13,,06001,,2020,0,0,0,0,0,0,0,0,0
10752920,utility,10752920,2020-08-25,16/790368,16,16790368,2020-02-13,06001,06001,,2020,0,0,0,0,0,0,0,0,0
10752920,utility,10752920,2020-08-25,16/790368,16,16790368,2020-02-13,06001,,,2020,0,0,0,0,0,0,0,0,0
10753701,utility,10753701,2020-08-25,16/842279,16,16842279,2020-04-07,55141,55141,,2020,0,0,0,0,0,0,0,0,0
10753701,utility,10753701,2020-08-25,16/842279,16,16842279,2020-04-07,55073,55141,,2020,0,0,0,0,0,0,0,0,0
10754716,utility,10754716,2020-08-25,16/847433,16,16847433,2020-04-13,,,,2020,1,0,0,0,0,0,0,1,1
10755413,utility,10755413,2020-08-25,16/798544,16,16798544,2020-02-24,,,,2020,1,1,1,0,0,1,1,1,1
10755774,utility,10755774,2020-08-25,16/820487,16,16820487,2020-03-16,06085,,,2020,0,0,0,0,0,0,0,0,0
10755896,utility,10755896,2020-08-25,16/779478,16,16779478,2020-01-31,06001,06001,,2020,0,0,0,0,0,0,0,0,0
10755896,utility,10755896,2020-08-25,16/779478,16,16779478,2020-01-31,06085,06001,,2020,0,0,0,0,0,0,0,0,0
10756013,utility,10756013,2020-08-25,16/792619,16,16792619,2020-02-17,48085,48113,,2020,0,0,0,0,0,0,0,0,0
10756013,utility,10756013,2020-08-25,16/792619,16,16792619,2020-02-17,48113,48113,,2020,0,0,0,0,0,0,0,0,0
10756112,utility,10756112,2020-08-25,16/734164,16,16734164,2020-01-03,,,,2020,0,0,0,0,0,0,0,0,0
10756209,utility,10756209,2020-08-25,16/812358,16,16812358,2020-03-08,,,,2020,0,0,0,0,0,0,0,0,0
10757010,utility,10757010,2020-08-25,16/803978,16,16803978,2020-02-27,13211,13211,,2020,0,0,0,0,0,0,0,0,0
10757194,utility,10757194,2020-08-25,16/739173,16,16739173,2020-01-10,25017,25009,,2020,0,0,0,0,0,0,0,0,0
10757194,utility,10757194,2020-08-25,16/739173,16,16739173,2020-01-10,36059,25009,,2020,0,0,0,0,0,0,0,0,0
10757194,utility,10757194,2020-08-25,16/739173,16,16739173,2020-01-10,,25009,,2020,0,0,0,0,0,0,0,0,0
10757969,utility,10757969,2020-09-01,16/733483,16,16733483,2020-01-03,,51760,,2020,0,0,0,0,0,0,0,0,0
10758241,utility,10758241,2020-09-01,16/863995,16,16863995,2020-04-30,06097,06097,,2020,0,0,0,0,0,0,0,0,0
10758247,utility,10758247,2020-09-01,16/803939,16,16803939,2020-02-27,,,,2020,0,0,0,0,0,0,0,0,0
10758362,utility,10758362,2020-09-01,16/826742,16,16826742,2020-03-23,12021,,,2020,0,0,0,0,0,0,0,0,0
10759355,utility,10759355,2020-09-01,16/739375,16,16739375,2020-01-10,,,,2020,0,0,0,0,0,0,0,0,0
10759697,utility,10759697,2020-09-01,16/831748,16,16831748,2020-03-26,27139,09001,,2020,0,0,0,0,0,0,0,0,0
10759697,utility,10759697,2020-09-01,16/831748,16,16831748,2020-03-26,06037,09001,,2020,0,0,0,0,0,0,0,0,0
10759697,utility,10759697,2020-09-01,16/831748,16,16831748,2020-03-26,36061,09001,,2020,0,0,0,0,0,0,0,0,0
10760043,utility,10760043,2020-09-01,16/823269,16,16823269,2020-03-18,06001,08013,,2020,0,0,0,0,0,0,0,0,0
10760043,utility,10760043,2020-09-01,16/823269,16,16823269,2020-03-18,08013,08013,,2020,0,0,0,0,0,0,0,0,0
10760209,utility,10760209,2020-09-01,16/805781,16,16805781,2020-03-01,,,,2020,0,0,0,0,0,0,0,0,0
10760239,utility,10760239,2020-09-01,16/799789,16,16799789,2020-02-24,,34017,,2020,0,0,0,0,0,0,0,0,0
10760239,utility,10760239,2020-09-01,16/799789,16,16799789,2020-02-24,36061,34017,,2020,0,0,0,0,0,0,0,0,0
10761848,utility,10761848,2020-09-01,16/793166,16,16793166,2020-02-18,06081,06081,,2020,1,0,0,0,0,0,0,0,1
10762178,utility,10762178,2020-09-01,16/826848,16,16826848,2020-03-23,06059,06083,,2020,0,0,0,0,0,0,0,0,0
10762178,utility,10762178,2020-09-01,16/826848,16,16826848,2020-03-23,51107,06083,,2020,0,0,0,0,0,0,0,0,0
10762178,utility,10762178,2020-09-01,16/826848,16,16826848,2020-03-23,,06083,,2020,0,0,0,0,0,0,0,0,0
10762178,utility,10762178,2020-09-01,16/826848,16,16826848,2020-03-23,06085,06083,,2020,0,0,0,0,0,0,0,0,0
10762236,utility,10762236,2020-09-01,16/778704,16,16778704,2020-01-31,13067,13121,,2020,1,0,0,0,0,0,1,1,1
10762236,utility,10762236,2020-09-01,16/778704,16,16778704,2020-01-31,13121,13121,,2020,1,0,0,0,0,0,1,1,1
10762236,utility,10762236,2020-09-01,16/778704,16,16778704,2020-01-31,,13121,,2020,1,0,0,0,0,0,1,1,1
10762527,utility,10762527,2020-09-01,16/877448,16,16877448,2020-05-18,13121,13121,,2020,1,0,0,0,0,0,0,1,0
10762607,utility,10762607,2020-09-01,16/820535,16,16820535,2020-03-16,,,,2020,1,0,0,0,0,1,0,0,0
10762629,utility,10762629,2020-09-01,16/803423,16,16803423,2020-02-27,08031,08031,,2020,1,1,0,0,0,1,1,0,1
10763388,utility,10763388,2020-09-01,16/844693,16,16844693,2020-04-09,06001,06001,,2020,0,0,0,0,0,0,0,0,0
10763388,utility,10763388,2020-09-01,16/844693,16,16844693,2020-04-09,06081,06001,,2020,0,0,0,0,0,0,0,0,0
10763810,utility,10763810,2020-09-01,16/810651,16,16810651,2020-03-05,,06085,,2020,0,0,0,0,0,0,0,0,0
10763810,utility,10763810,2020-09-01,16/810651,16,16810651,2020-03-05,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10763865,utility,10763865,2020-09-01,16/888218,16,16888218,2020-05-29,36061,,,2020,0,0,0,0,0,0,0,0,0
10763958,utility,10763958,2020-09-01,16/833418,16,16833418,2020-03-27,06059,,,2020,0,0,0,0,0,0,0,0,0
10763958,utility,10763958,2020-09-01,16/833418,16,16833418,2020-03-27,06073,,,2020,0,0,0,0,0,0,0,0,0
10764032,utility,10764032,2020-09-01,16/742710,16,16742710,2020-01-14,,,,2020,1,0,0,0,0,0,1,1,1
10764546,utility,10764546,2020-09-01,16/744099,16,16744099,2020-01-15,,,,2020,0,0,0,0,0,0,0,0,0
10765667,utility,10765667,2020-09-08,16/738392,16,16738392,2020-01-09,37135,,,2020,0,0,0,0,0,0,0,0,0
10765667,utility,10765667,2020-09-08,16/738392,16,16738392,2020-01-09,37183,,,2020,0,0,0,0,0,0,0,0,0
10765792,utility,10765792,2020-09-08,16/801666,16,16801666,2020-02-26,49051,25017,,2020,0,0,0,0,0,0,0,0,0
10765792,utility,10765792,2020-09-08,16/801666,16,16801666,2020-02-26,49011,25017,,2020,0,0,0,0,0,0,0,0,0
10766403,utility,10766403,2020-09-08,16/793781,16,16793781,2020-02-18,26099,26163,,2020,0,0,0,0,0,0,0,0,0
10766712,utility,10766712,2020-09-08,16/747265,16,16747265,2020-01-20,34005,34005,,2020,0,0,0,0,0,0,0,0,0
10766712,utility,10766712,2020-09-08,16/747265,16,16747265,2020-01-20,42101,34005,,2020,0,0,0,0,0,0,0,0,0
10766712,utility,10766712,2020-09-08,16/747265,16,16747265,2020-01-20,36055,34005,,2020,0,0,0,0,0,0,0,0,0
10767106,utility,10767106,2020-09-08,16/813581,16,16813581,2020-03-09,,,,2020,0,0,0,0,0,0,0,0,0
10767191,utility,10767191,2020-09-08,16/793503,16,16793503,2020-02-18,,,,2020,0,0,0,0,0,0,0,0,0
10767191,utility,10767191,2020-09-08,16/793503,16,16793503,2020-02-18,27139,,,2020,0,0,0,0,0,0,0,0,0
10769520,utility,10769520,2020-09-08,16/826871,16,16826871,2020-03-23,,,,2020,0,0,0,0,0,0,0,0,0
10769756,utility,10769756,2020-09-08,16/780717,16,16780717,2020-02-03,06075,06085,,2020,0,0,0,0,0,0,0,0,0
10769756,utility,10769756,2020-09-08,16/780717,16,16780717,2020-02-03,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10770038,utility,10770038,2020-09-08,16/744936,16,16744936,2020-01-16,12103,,,2020,0,0,0,0,0,0,0,0,0
10770361,utility,10770361,2020-09-08,16/787762,16,16787762,2020-02-11,36001,36119,,2020,0,0,0,0,0,0,0,0,0
10770361,utility,10770361,2020-09-08,16/787762,16,16787762,2020-02-11,36071,36119,,2020,0,0,0,0,0,0,0,0,0
10770361,utility,10770361,2020-09-08,16/787762,16,16787762,2020-02-11,,36119,,2020,0,0,0,0,0,0,0,0,0
10770361,utility,10770361,2020-09-08,16/787762,16,16787762,2020-02-11,36093,36119,,2020,0,0,0,0,0,0,0,0,0
10770669,utility,10770669,2020-09-08,16/826140,16,16826140,2020-03-20,,,,2020,0,0,0,0,0,0,0,0,0
10770878,utility,10770878,2020-09-08,16/826106,16,16826106,2020-03-20,,,,2020,0,0,0,0,0,0,0,0,0
10771242,utility,10771242,2020-09-08,16/805641,16,16805641,2020-02-28,,,,2020,0,0,0,0,0,0,0,0,0
10771243,utility,10771243,2020-09-08,16/861760,16,16861760,2020-04-29,,,,2020,0,0,0,0,0,0,0,0,0
10771542,utility,10771542,2020-09-08,16/734319,16,16734319,2020-01-04,06037,08014,,2020,0,0,0,0,0,0,0,0,0
10771627,utility,10771627,2020-09-08,16/826931,16,16826931,2020-03-23,06073,06085,,2020,1,0,0,0,1,0,1,1,0
10771702,utility,10771702,2020-09-08,16/831703,16,16831703,2020-03-26,,,,2020,0,0,0,0,0,0,0,0,0
10771918,utility,10771918,2020-09-08,16/783247,16,16783247,2020-02-06,37183,37183,,2020,0,0,0,0,0,0,0,0,0
10772457,utility,10772457,2020-09-15,16/799414,16,16799414,2020-02-24,,06059,,2020,0,0,0,0,0,0,0,0,0
10772538,utility,10772538,2020-09-15,16/897720,16,16897720,2020-06-10,36059,36061,,2020,1,0,0,0,0,0,1,1,0
10772538,utility,10772538,2020-09-15,16/897720,16,16897720,2020-06-10,36119,36061,,2020,1,0,0,0,0,0,1,1,0
10772538,utility,10772538,2020-09-15,16/897720,16,16897720,2020-06-10,36103,36061,,2020,1,0,0,0,0,0,1,1,0
10772538,utility,10772538,2020-09-15,16/897720,16,16897720,2020-06-10,34017,36061,,2020,1,0,0,0,0,0,1,1,0
10772538,utility,10772538,2020-09-15,16/897720,16,16897720,2020-06-10,36061,36061,,2020,1,0,0,0,0,0,1,1,0
10772865,utility,10772865,2020-09-15,16/744433,16,16744433,2020-01-16,25017,06081,,2020,1,1,0,0,0,0,1,0,0
10773286,utility,10773286,2020-09-15,16/774555,16,16774555,2020-01-28,,,,2020,0,0,0,0,0,0,0,0,0
10774553,utility,10774553,2020-09-15,16/734242,16,16734242,2020-01-03,06073,06073,,2020,0,0,0,0,0,0,0,0,0
10775125,utility,10775125,2020-09-15,16/743670,16,16743670,2020-01-15,41065,,,2020,0,0,0,0,0,0,0,0,0
10775125,utility,10775125,2020-09-15,16/743670,16,16743670,2020-01-15,04017,,,2020,0,0,0,0,0,0,0,0,0
