10674034,utility,10674034,2020-06-02,16/738839,16,16738839,2020-01-09,,,,2020,0,0,0,0,0,0,0,0,0
10674034,utility,10674034,2020-06-02,16/738839,16,16738839,2020-01-09,51059,,,2020,0,0,0,0,0,0,0,0,0
10674034,utility,10674034,2020-06-02,16/738839,16,16738839,2020-01-09,34025,,,2020,0,0,0,0,0,0,0,0,0
10674034,utility,10674034,2020-06-02,16/738839,16,16738839,2020-01-09,51600,,,2020,0,0,0,0,0,0,0,0,0
10675870,utility,10675870,2020-06-09,16/750785,16,16750785,2020-01-23,,,,2020,0,0,0,0,0,0,0,0,0
10676758,utility,10676758,2020-06-09,16/782815,16,16782815,2020-02-05,06081,06081,,2020,0,0,0,0,0,0,0,0,0
10678029,utility,10678029,2020-06-09,16/782707,16,16782707,2020-02-05,,,,2020,0,0,0,0,0,0,0,0,0
10678196,utility,10678196,2020-06-09,16/773120,16,16773120,2020-01-27,34013,,,2020,1,1,0,1,1,1,1,1,1
10678196,utility,10678196,2020-06-09,16/773120,16,16773120,2020-01-27,,,,2020,1,1,0,1,1,1,1,1,1
10686281,utility,10686281,2020-06-16,16/773667,16,16773667,2020-01-27,,,,2020,0,0,0,0,0,0,0,0,0
10688189,utility,10688189,2020-06-23,16/799375,16,16799375,2020-02-24,12086,12086,,2020,0,0,0,0,0,0,0,0,0
10688189,utility,10688189,2020-06-23,16/799375,16,16799375,2020-02-24,12011,12086,,2020,0,0,0,0,0,0,0,0,0
10688305,utility,10688305,2020-06-23,16/741506,16,16741506,2020-01-13,06085,06081,,2020,0,0,0,0,0,0,0,0,0
10689669,utility,10689669,2020-06-23,16/740418,16,16740418,2020-01-11,08013,08013,,2020,0,0,0,0,0,0,0,0,0
10689954,utility,10689954,2020-06-23,16/791481,16,16791481,2020-02-14,,,,2020,1,0,0,0,0,0,1,1,0
10691411,utility,10691411,2020-06-23,16/734317,16,16734317,2020-01-04,,,,2020,0,0,0,0,0,0,0,0,0
10692547,utility,10692547,2020-06-23,16/746613,16,16746613,2020-01-17,06017,16001,,2020,0,0,0,0,0,0,0,0,0
10692547,utility,10692547,2020-06-23,16/746613,16,16746613,2020-01-17,06067,16001,,2020,0,0,0,0,0,0,0,0,0
10693216,utility,10693216,2020-06-23,16/797506,16,16797506,2020-02-21,,,,2020,0,0,0,0,0,0,0,0,0
10693446,utility,10693446,2020-06-23,16/791144,16,16791144,2020-02-14,,,,2020,0,0,0,0,0,0,0,0,0
10693629,utility,10693629,2020-06-23,16/739008,16,16739008,2020-01-09,,,,2020,1,0,0,0,0,0,1,1,0
10694432,utility,10694432,2020-06-23,16/790065,16,16790065,2020-02-13,,,,2020,0,0,0,0,0,0,0,0,0
10695578,utility,10695578,2020-06-30,16/849130,16,16849130,2020-04-15,,,,2020,0,0,0,0,0,0,0,0,0
10698306,utility,10698306,2020-06-30,16/747166,16,16747166,2020-01-20,37035,37035,,2020,0,0,0,0,0,0,0,0,0
10699810,utility,10699810,2020-06-30,16/751188,16,16751188,2020-01-23,42131,,,2020,0,0,0,0,0,0,0,0,0
10699810,utility,10699810,2020-06-30,16/751188,16,16751188,2020-01-23,,,,2020,0,0,0,0,0,0,0,0,0
10699810,utility,10699810,2020-06-30,16/751188,16,16751188,2020-01-23,42069,,,2020,0,0,0,0,0,0,0,0,0
10699844,utility,10699844,2020-06-30,16/735386,16,16735386,2020-01-06,,,,2020,0,0,0,0,0,0,0,0,0
10700043,utility,10700043,2020-06-30,16/827288,16,16827288,2020-03-23,39041,39041,,2020,0,0,0,0,0,0,0,0,0
10700219,utility,10700219,2020-06-30,16/789499,16,16789499,2020-02-13,04013,04013,,2020,0,0,0,0,0,0,0,0,0
10701500,utility,10701500,2020-06-30,16/741053,16,16741053,2020-01-13,06085,36119,,2020,0,0,0,0,0,0,0,0,0
10702025,utility,10702025,2020-07-07,16/810274,16,16810274,2020-03-05,,,,2020,0,0,0,0,0,0,0,0,0
10702193,utility,10702193,2020-07-07,16/742848,16,16742848,2020-01-14,26023,06073,,2020,0,0,0,0,0,0,0,0,0
10702193,utility,10702193,2020-07-07,16/742848,16,16742848,2020-01-14,,06073,,2020,0,0,0,0,0,0,0,0,0
10702600,utility,10702600,2020-07-07,16/805587,16,16805587,2020-02-28,,25017,,2020,0,0,0,0,0,0,0,0,0
10702600,utility,10702600,2020-07-07,16/805587,16,16805587,2020-02-28,25017,25017,,2020,0,0,0,0,0,0,0,0,0
10704747,utility,10704747,2020-07-07,16/752912,16,16752912,2020-01-27,12081,09001,,2020,0,0,0,0,0,0,0,0,0
10705471,utility,10705471,2020-07-07,16/773365,16,16773365,2020-01-27,,,,2020,0,0,0,0,0,0,0,0,0
10706857,utility,10706857,2020-07-07,16/852950,16,16852950,2020-04-20,,,,2020,1,1,0,0,1,1,1,0,1
10707054,utility,10707054,2020-07-07,16/752376,16,16752376,2020-01-24,,,,2020,0,0,0,0,0,0,0,0,0
10707967,utility,10707967,2020-07-07,16/733555,16,16733555,2020-01-03,08035,,,2020,0,0,0,0,0,0,0,0,0
10708039,utility,10708039,2020-07-07,16/797985,16,16797985,2020-02-21,,,,2020,0,0,0,0,0,0,0,0,0
10708767,utility,10708767,2020-07-07,16/793410,16,16793410,2020-02-18,08013,08014,,2020,0,0,0,0,0,0,0,0,0
10708767,utility,10708767,2020-07-07,16/793410,16,16793410,2020-02-18,08059,08014,,2020,0,0,0,0,0,0,0,0,0
10708935,utility,10708935,2020-07-07,16/734591,16,16734591,2020-01-06,,,,2020,0,0,0,0,0,0,0,0,0
10709914,utility,10709914,2020-07-14,16/841067,16,16841067,2020-04-06,26015,26081,,2020,0,0,0,0,0,0,0,0,0
10709914,utility,10709914,2020-07-14,16/841067,16,16841067,2020-04-06,26015,,,2020,0,0,0,0,0,0,0,0,0
10709914,utility,10709914,2020-07-14,16/841067,16,16841067,2020-04-06,,,,2020,0,0,0,0,0,0,0,0,0
10709914,utility,10709914,2020-07-14,16/841067,16,16841067,2020-04-06,,26081,,2020,0,0,0,0,0,0,0,0,0
10710982,utility,10710982,2020-07-14,16/789123,16,16789123,2020-02-12,,34039,,2020,0,0,0,0,0,0,0,0,0
10710982,utility,10710982,2020-07-14,16/789123,16,16789123,2020-02-12,34035,34039,,2020,0,0,0,0,0,0,0,0,0
10711283,utility,10711283,2020-07-14,16/782450,16,16782450,2020-02-05,06081,06081,,2020,0,0,0,0,0,0,0,0,0
10712068,utility,10712068,2020-07-14,16/737501,16,16737501,2020-01-08,,12099,,2020,0,0,0,0,0,0,0,0,0
10712120,utility,10712120,2020-07-14,16/796166,16,16796166,2020-02-20,,,,2020,0,0,0,0,0,0,0,0,0
10712609,utility,10712609,2020-07-14,16/838019,16,16838019,2020-04-01,,,,2020,0,0,0,0,0,0,0,0,0
10712984,utility,10712984,2020-07-14,16/746477,16,16746477,2020-01-17,,,,2020,0,0,0,0,0,0,0,0,0
10713766,utility,10713766,2020-07-14,16/741859,16,16741859,2020-01-14,36103,36103,,2020,0,0,0,0,0,0,0,0,0
10713827,utility,10713827,2020-07-14,16/779617,16,16779617,2020-02-02,06085,06085,,2020,1,0,0,0,0,0,1,1,0
10713948,utility,10713948,2020-07-14,16/738484,16,16738484,2020-01-09,,,,2020,1,0,0,0,0,1,1,0,0
10714222,utility,10714222,2020-07-14,16/780453,16,16780453,2020-02-03,42003,,,2020,0,0,0,0,0,0,0,0,0
10714222,utility,10714222,2020-07-14,16/780453,16,16780453,2020-02-03,42019,,,2020,0,0,0,0,0,0,0,0,0
10714222,utility,10714222,2020-07-14,16/780453,16,16780453,2020-02-03,,,,2020,0,0,0,0,0,0,0,0,0
10714222,utility,10714222,2020-07-14,16/780453,16,16780453,2020-02-03,42129,,,2020,0,0,0,0,0,0,0,0,0
10714954,utility,10714954,2020-07-14,16/799343,16,16799343,2020-02-24,47037,21213,,2020,0,0,0,0,0,0,0,0,0
10714954,utility,10714954,2020-07-14,16/799343,16,16799343,2020-02-24,12011,21213,,2020,0,0,0,0,0,0,0,0,0
10715412,utility,10715412,2020-07-14,16/809712,16,16809712,2020-03-05,,,,2020,1,0,0,0,0,1,0,0,0
10715551,utility,10715551,2020-07-14,16/806459,16,16806459,2020-03-02,12103,12103,,2020,1,0,0,0,0,0,1,1,1
10715667,utility,10715667,2020-07-14,16/739335,16,16739335,2020-01-10,,,,2020,1,0,0,0,0,0,1,1,0
10715969,utility,10715969,2020-07-14,16/751558,16,16751558,2020-01-24,06059,20091,,2020,0,0,0,0,0,0,0,0,0
10715969,utility,10715969,2020-07-14,16/751558,16,16751558,2020-01-24,06061,20091,,2020,0,0,0,0,0,0,0,0,0
10715969,utility,10715969,2020-07-14,16/751558,16,16751558,2020-01-24,42091,20091,,2020,0,0,0,0,0,0,0,0,0
10716396,utility,10716396,2020-07-21,16/844313,16,16844313,2020-04-09,36061,,,2020,0,0,0,0,0,0,0,0,0
10718371,utility,10718371,2020-07-21,16/807329,16,16807329,2020-03-03,,,,2020,0,0,0,0,0,0,0,0,0
10718494,utility,10718494,2020-07-21,16/774256,16,16774256,2020-01-28,,,,2020,0,0,0,0,0,0,0,0,0
10719666,utility,10719666,2020-07-21,16/778414,16,16778414,2020-01-31,17019,51059,,2020,1,0,0,1,1,1,1,1,1
10720061,utility,10720061,2020-07-21,16/749613,16,16749613,2020-01-22,04013,04013,,2020,0,0,0,0,0,0,0,0,0
10721326,utility,10721326,2020-07-21,16/752365,16,16752365,2020-01-24,,,,2020,1,0,0,0,0,0,1,1,0
10722538,utility,10722538,2020-07-28,16/777919,16,16777919,2020-01-31,,,,2020,0,0,0,0,0,0,0,0,0
10723351,utility,10723351,2020-07-28,16/825297,16,16825297,2020-03-20,12103,12103,,2020,0,0,0,0,0,0,0,0,0
10724022,utility,10724022,2020-07-28,16/808697,16,16808697,2020-03-04,,,,2020,0,0,0,0,0,0,0,0,0
10724022,utility,10724022,2020-07-28,16/808697,16,16808697,2020-03-04,37183,,,2020,0,0,0,0,0,0,0,0,0
10724238,utility,10724238,2020-07-28,16/773655,16,16773655,2020-01-27,,,,2020,0,0,0,0,0,0,0,0,0
10726260,utility,10726260,2020-07-28,16/781269,16,16781269,2020-02-04,29095,20209,,2020,1,0,0,1,0,1,1,1,0
10726260,utility,10726260,2020-07-28,16/781269,16,16781269,2020-02-04,20209,20209,,2020,1,0,0,1,0,1,1,1,0
10726260,utility,10726260,2020-07-28,16/781269,16,16781269,2020-02-04,20091,20209,,2020,1,0,0,1,0,1,1,1,0
10727005,utility,10727005,2020-07-28,16/776106,16,16776106,2020-01-29,27041,27053,,2020,0,0,0,0,0,0,0,0,0
10727005,utility,10727005,2020-07-28,16/776106,16,16776106,2020-01-29,27019,27053,,2020,0,0,0,0,0,0,0,0,0
10727010,utility,10727010,2020-07-28,16/776123,16,16776123,2020-01-29,27041,27053,,2020,0,0,0,0,0,0,0,0,0
10727010,utility,10727010,2020-07-28,16/776123,16,16776123,2020-01-29,27019,27053,,2020,0,0,0,0,0,0,0,0,0
10727715,utility,10727715,2020-07-28,16/775858,16,16775858,2020-01-29,24027,09003,,2020,0,0,0,0,0,0,0,0,0
10727715,utility,10727715,2020-07-28,16/775858,16,16775858,2020-01-29,,09003,,2020,0,0,0,0,0,0,0,0,0
10727715,utility,10727715,2020-07-28,16/775858,16,16775858,2020-01-29,24025,09003,,2020,0,0,0,0,0,0,0,0,0
10727715,utility,10727715,2020-07-28,16/775858,16,16775858,2020-01-29,24013,09003,,2020,0,0,0,0,0,0,0,0,0
10727715,utility,10727715,2020-07-28,16/775858,16,16775858,2020-01-29,24005,09003,,2020,0,0,0,0,0,0,0,0,0
10727715,utility,10727715,2020-07-28,16/775858,16,16775858,2020-01-29,24510,09003,,2020,0,0,0,0,0,0,0,0,0
10728044,utility,10728044,2020-07-28,16/796107,16,16796107,2020-02-20,12099,12099,,2020,0,0,0,0,0,0,0,0,0
10728719,utility,10728719,2020-07-28,16/854954,16,16854954,2020-04-22,37063,37183,,2020,0,0,0,0,0,0,0,0,0
10728719,utility,10728719,2020-07-28,16/854954,16,16854954,2020-04-22,37183,37183,,2020,0,0,0,0,0,0,0,0,0
10729797,utility,10729797,2020-08-04,16/779351,16,16779351,2020-01-31,17043,55133,,2020,0,0,0,0,0,0,0,0,0
10729797,utility,10729797,2020-08-04,16/779351,16,16779351,2020-01-31,36055,55133,,2020,0,0,0,0,0,0,0,0,0
10730910,utility,10730910,2020-08-04,16/752195,16,16752195,2020-01-24,,,,2020,0,0,0,0,0,0,0,0,0
10731485,utility,10731485,2020-08-04,16/781191,16,16781191,2020-02-04,12085,12099,,2020,0,0,0,0,0,0,0,0,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,36119,37119,,2020,1,1,0,0,0,1,1,1,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,45091,37119,,2020,1,1,0,0,0,1,1,1,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,34021,37119,,2020,1,1,0,0,0,1,1,1,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,36061,37119,,2020,1,1,0,0,0,1,1,1,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,,37119,,2020,1,1,0,0,0,1,1,1,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,04013,37119,,2020,1,1,0,0,0,1,1,1,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,37119,37119,,2020,1,1,0,0,0,1,1,1,0
10733293,utility,10733293,2020-08-04,16/774430,16,16774430,2020-01-28,10003,37119,,2020,1,1,0,0,0,1,1,1,0
10733585,utility,10733585,2020-08-04,16/777769,16,16777769,2020-01-30,32003,32003,,2020,1,0,0,1,0,0,0,1,0
10734718,utility,10734718,2020-08-04,16/823452,16,16823452,2020-03-19,36055,36055,,2020,0,0,0,0,0,0,0,0,0
10734776,utility,10734776,2020-08-04,16/799391,16,16799391,2020-02-24,,,,2020,0,0,0,0,0,0,0,0,0
10735207,utility,10735207,2020-08-04,16/738195,16,16738195,2020-01-09,,,,2020,0,0,0,0,0,0,0,0,0
10735433,utility,10735433,2020-08-04,16/812775,16,16812775,2020-03-09,,,,2020,1,1,0,0,0,0,1,1,1
10735747,utility,10735747,2020-08-04,16/779354,16,16779354,2020-01-31,53033,53033,,2020,0,0,0,0,0,0,0,0,0
10737271,utility,10737271,2020-08-11,16/827222,16,16827222,2020-03-23,08013,08013,,2020,1,0,0,0,0,0,1,0,1
10737271,utility,10737271,2020-08-11,16/827222,16,16827222,2020-03-23,06001,08013,,2020,1,0,0,0,0,0,1,0,1
10737414,utility,10737414,2020-08-11,16/879439,16,16879439,2020-05-20,04025,,,2020,0,0,0,0,0,0,0,0,0
10737414,utility,10737414,2020-08-11,16/879439,16,16879439,2020-05-20,04005,,,2020,0,0,0,0,0,0,0,0,0
10737677,utility,10737677,2020-08-11,16/807278,16,16807278,2020-03-03,09001,,,2020,0,0,0,0,0,0,0,0,0
10738067,utility,10738067,2020-08-11,16/787753,16,16787753,2020-02-11,,25017,,2020,0,0,0,0,0,0,0,0,0
10738067,utility,10738067,2020-08-11,16/787753,16,16787753,2020-02-11,25021,25017,,2020,0,0,0,0,0,0,0,0,0
10738067,utility,10738067,2020-08-11,16/787753,16,16787753,2020-02-11,48201,25017,,2020,0,0,0,0,0,0,0,0,0
10738067,utility,10738067,2020-08-11,16/787753,16,16787753,2020-02-11,25017,25017,,2020,0,0,0,0,0,0,0,0,0
10738270,utility,10738270,2020-08-11,16/818192,16,16818192,2020-03-13,,,,2020,0,0,0,0,0,0,0,0,0
10738989,utility,10738989,2020-08-11,16/740397,16,16740397,2020-01-11,,,,2020,0,0,0,0,0,0,0,0,0
10739640,utility,10739640,2020-08-11,16/796915,16,16796915,2020-02-20,,,,2020,0,0,0,0,0,0,0,0,0
10739681,utility,10739681,2020-08-11,16/807325,16,16807325,2020-03-03,,,,2020,0,0,0,0,0,0,0,0,0
10739813,utility,10739813,2020-08-11,16/817612,16,16817612,2020-03-13,06073,,,2020,0,0,0,0,0,0,0,0,0
10740571,utility,10740571,2020-08-11,16/751167,16,16751167,2020-01-23,,06085,,2020,0,0,0,0,0,0,0,0,0
10740571,utility,10740571,2020-08-11,16/751167,16,16751167,2020-01-23,06081,06085,,2020,0,0,0,0,0,0,0,0,0
10740571,utility,10740571,2020-08-11,16/751167,16,16751167,2020-01-23,06001,06085,,2020,0,0,0,0,0,0,0,0,0
10740609,utility,10740609,2020-08-11,16/843820,16,16843820,2020-04-08,08069,08069,,2020,1,0,0,0,0,1,1,0,0
10741836,utility,10741836,2020-08-11,16/750233,16,16750233,2020-01-23,06059,06059,,2020,0,0,0,0,0,0,0,0,0
10741931,utility,10741931,2020-08-11,16/746880,16,16746880,2020-01-19,,,,2020,0,0,0,0,0,0,0,0,0
10742352,utility,10742352,2020-08-11,16/750198,16,16750198,2020-01-23,,,,2020,0,0,0,0,0,0,0,0,0
10742949,utility,10742949,2020-08-11,16/822062,16,16822062,2020-03-18,,,,2020,1,0,0,0,0,1,0,0,0
10742977,utility,10742977,2020-08-11,16/738398,16,16738398,2020-01-09,,06037,,2020,1,0,0,0,0,0,0,0,1
10743317,utility,10743317,2020-08-11,16/868748,16,16868748,2020-05-07,53033,06081,,2020,0,0,0,0,0,0,0,0,0
10743317,utility,10743317,2020-08-11,16/868748,16,16868748,2020-05-07,,06081,,2020,0,0,0,0,0,0,0,0,0
10743700,utility,10743700,2020-08-18,16/745305,16,16745305,2020-01-16,,,,2020,0,0,0,0,0,0,0,0,0
10744093,utility,10744093,2020-08-18,16/774899,16,16774899,2020-01-28,34035,,,2020,0,0,0,0,0,0,0,0,0
10744093,utility,10744093,2020-08-18,16/774899,16,16774899,2020-01-28,34031,,,2020,0,0,0,0,0,0,0,0,0
10744093,utility,10744093,2020-08-18,16/774899,16,16774899,2020-01-28,34027,,,2020,0,0,0,0,0,0,0,0,0
10744093,utility,10744093,2020-08-18,16/774899,16,16774899,2020-01-28,34023,,,2020,0,0,0,0,0,0,0,0,0
10744101,utility,10744101,2020-08-18,16/817363,16,16817363,2020-03-12,25023,36061,,2020,0,0,0,0,0,0,0,0,0
10744101,utility,10744101,2020-08-18,16/817363,16,16817363,2020-03-12,13135,36061,,2020,0,0,0,0,0,0,0,0,0
10744101,utility,10744101,2020-08-18,16/817363,16,16817363,2020-03-12,36061,36061,,2020,0,0,0,0,0,0,0,0,0
10744520,utility,10744520,2020-08-18,16/871003,16,16871003,2020-05-10,,09005,,2020,0,0,0,0,0,0,0,0,0
10745177,utility,10745177,2020-08-18,16/793053,16,16793053,2020-02-18,04013,04013,,2020,0,0,0,0,0,0,0,0,0
10745401,utility,10745401,2020-08-18,16/786053,16,16786053,2020-02-10,,,,2020,0,0,0,0,0,0,0,0,0
10746467,utility,10746467,2020-08-18,16/743387,16,16743387,2020-01-15,,,,2020,0,0,0,0,0,0,0,0,0
10746835,utility,10746835,2020-08-18,16/850293,16,16850293,2020-04-16,16001,16001,,2020,1,0,0,0,0,0,0,0,1
10747230,utility,10747230,2020-08-18,16/776829,16,16776829,2020-01-30,,,,2020,1,0,0,0,0,1,0,0,0
10747256,utility,10747256,2020-08-18,16/743535,16,16743535,2020-01-15,,,,2020,0,0,0,0,0,0,0,0,0
10747780,utility,10747780,2020-08-18,16/774929,16,16774929,2020-01-28,,,,2020,1,0,0,0,0,0,1,0,1
10748168,utility,10748168,2020-08-18,16/809228,16,16809228,2020-03-04,12117,12001,,2020,1,0,0,0,0,0,1,1,0
10748168,utility,10748168,2020-08-18,16/809228,16,16809228,2020-03-04,12001,12001,,2020,1,0,0,0,0,0,1,1,0
10749372,utility,10749372,2020-08-18,16/735502,16,16735502,2020-01-06,,36047,,2020,0,0,0,0,0,0,0,0,0
10749732,utility,10749732,2020-08-18,16/775130,16,16775130,2020-01-28,06001,06085,,2020,0,0,0,0,0,0,0,0,0
10749732,utility,10749732,2020-08-18,16/775130,16,16775130,2020-01-28,06085,06085,,2020,0,0,0,0,0,0,0,0,0
10749893,utility,10749893,2020-08-18,16/787650,16,16787650,2020-02-11,25017,25025,,2020,1,0,0,0,0,0,1,1,0
10750780,utility,10750780,2020-08-25,16/868706,16,16868706,2020-05-07,,,,2020,0,0,0,0,0,0,0,0,0
10750781,utility,10750781,2020-08-25,16/828561,16,16828561,2020-03-24,,,,2020,0,0,0,0,0,0,0,0,0
10750953,utility,10750953,2020-08-25,16/863043,16,16863043,2020-04-30,09003,,,2020,0,0,0,0,0,0,0,0,0
10751149,utility,10751149,2020-08-25,16/793468,16,16793468,2020-02-18,,,,2020,1,1,0,0,0,0,1,1,1
10751342,utility,10751342,2020-08-25,16/748142,16,16748142,2020-01-21,06085,06085,,2020,1,0,0,0,0,0,1,0,0
10751342,utility,10751342,2020-08-25,16/748142,16,16748142,2020-01-21,06075,06085,,2020,1,0,0,0,0,0,1,0,0
10751342,utility,10751342,2020-08-25,16/748142,16,16748142,2020-01-21,32031,06085,,2020,1,0,0,0,0,0,1,0,0
10751360,utility,10751360,2020-08-25,16/842310,16,16842310,2020-04-07,,,,2020,0,0,0,0,0,0,0,0,0
10751511,utility,10751511,2020-08-25,16/865397,16,16865397,2020-05-03,06037,06037,,2020,0,0,0,0,0,0,0,0,0
10751511,utility,10751511,2020-08-25,16/865397,16,16865397,2020-05-03,42069,06037,,2020,0,0,0,0,0,0,0,0,0
10751556,utility,10751556,2020-08-25,16/840828,16,16840828,2020-04-06,,26081,,2020,0,0,0,0,0,0,0,0,0
10751556,utility,10751556,2020-08-25,16/840828,16,16840828,2020-04-06,26015,,,2020,0,0,0,0,0,0,0,0,0
10751556,utility,10751556,2020-08-25,16/840828,16,16840828,2020-04-06,,,,2020,0,0,0,0,0,0,0,0,0
10751556,utility,10751556,2020-08-25,16/840828,16,16840828,2020-04-06,26015,26081,,2020,0,0,0,0,0,0,0,0,0
10751648,utility,10751648,2020-08-25,16/852599,16,16852599,2020-04-20,37101,,,2020,0,0,0,0,0,0,0,0,0
10751706,utility,10751706,2020-08-25,16/741987,16,16741987,2020-01-14,,26111,,2020,0,0,0,0,0,0,0,0,0
10751706,utility,10751706,2020-08-25,16/741987,16,16741987,2020-01-14,26111,26111,,2020,0,0,0,0,0,0,0,0,0
10751706,utility,10751706,2020-08-25,16/741987,16,16741987,2020-01-14,48039,26111,,2020,0,0,0,0,0,0,0,0,0
10752447,utility,10752447,2020-08-25,16/871552,16,16871552,2020-05-11,38017,38017,,2020,0,0,0,0,0,0,0,0,0
10752452,utility,10752452,2020-08-25,16/734748,16,16734748,2020-01-06,29027,,,2020,0,0,0,0,0,0,0,0,0
10752576,utility,10752576,2020-08-25,16/746279,16,16746279,2020-01-17,25017,25017,,2020,0,0,0,0,0,0,0,0,0
10753896,utility,10753896,2020-08-25,16/783549,16,16783549,2020-02-06,08013,08013,,2020,0,0,0,0,0,0,0,0,0
10754801,utility,10754801,2020-08-25,16/846146,16,16846146,2020-04-10,16001,16001,,2020,0,0,0,0,0,0,0,0,0
10755504,utility,10755504,2020-08-25,16/861665,16,16861665,2020-04-29,06059,,,2020,0,0,0,0,0,0,0,0,0
10755521,utility,10755521,2020-08-25,16/749315,16,16749315,2020-01-22,48113,48113,,2020,0,0,0,0,0,0,0,0,0
10755521,utility,10755521,2020-08-25,16/749315,16,16749315,2020-01-22,13085,48113,,2020,0,0,0,0,0,0,0,0,0
10755522,utility,10755522,2020-08-25,16/810307,16,16810307,2020-03-05,,32003,,2020,0,0,0,0,0,0,0,0,0
10755930,utility,10755930,2020-08-25,16/809651,16,16809651,2020-03-05,,,,2020,0,0,0,0,0,0,0,0,0
10756466,utility,10756466,2020-08-25,16/842763,16,16842763,2020-04-08,,17043,,2020,0,0,0,0,0,0,0,0,0
10756517,utility,10756517,2020-08-25,16/837154,16,16837154,2020-04-01,,,,2020,0,0,0,0,0,0,0,0,0
10756754,utility,10756754,2020-08-25,16/738869,16,16738869,2020-01-09,,,,2020,0,0,0,0,0,0,0,0,0
10756819,utility,10756819,2020-08-25,16/842117,16,16842117,2020-04-07,,,,2020,0,0,0,0,0,0,0,0,0
10756901,utility,10756901,2020-08-25,16/835487,16,16835487,2020-03-31,,,,2020,1,0,0,0,0,0,0,1,0
10757126,utility,10757126,2020-08-25,16/813220,16,16813220,2020-03-09,,33015,,2020,0,0,0,0,0,0,0,0,0
10757126,utility,10757126,2020-08-25,16/813220,16,16813220,2020-03-09,33015,33015,,2020,0,0,0,0,0,0,0,0,0
10757126,utility,10757126,2020-08-25,16/813220,16,16813220,2020-03-09,37067,33015,,2020,0,0,0,0,0,0,0,0,0
10757126,utility,10757126,2020-08-25,16/813220,16,16813220,2020-03-09,51107,33015,,2020,0,0,0,0,0,0,0,0,0
10757126,utility,10757126,2020-08-25,16/813220,16,16813220,2020-03-09,51059,33015,,2020,0,0,0,0,0,0,0,0,0
10757257,utility,10757257,2020-08-25,16/749761,16,16749761,2020-01-22,48029,48029,,2020,1,0,0,0,0,0,0,1,0
10757539,utility,10757539,2020-08-25,16/800515,16,16800515,2020-02-25,51019,12009,,2020,1,0,0,0,0,0,1,0,0
10757646,utility,10757646,2020-08-25,16/805728,16,16805728,2020-02-29,,,,2020,0,0,0,0,0,0,0,0,0
